"","fips","state","county","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","HLTHPLN1","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
"1412",36777,36,NA,2012,12.2115384615385,0.0802919708029197,0.0656934306569343,0.0285714285714286,0.130434782608696,46.8201438848921,0.571428571428571,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.130434782608696,0.347826086956522,0.521739130434783,0.156862745098039,0.0980392156862745,0.0784313725490196,0.137254901960784,0.0980392156862745,0.0980392156862745,0.0686274509803922,0.264705882352941,0.223021582733813,0.776978417266187,0.391304347826087,0.0869565217391304,0.0652173913043478,0.13768115942029,0.318840579710145,0.751824817518248,0.75,0.192592592592593,0.514925373134328,0.417322834645669,0.338582677165354,0.244094488188976,26.274094488189,0.220588235294118,0.235294117647059,0.330882352941176,0.132352941176471,0.0808823529411765,0.189393939393939
"1413",36888,36,888,2012,7.54802259887006,0.00542005420054201,0.00271739130434783,0.0108695652173913,0.143631436314363,31.4768392370572,0.509485094850949,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222,0.016260162601626,0.143631436314363,0.840108401084011,0.0625,0.0446428571428571,0.0773809523809524,0.0863095238095238,0.0922619047619048,0.125,0.205357142857143,0.306547619047619,0.268292682926829,0.731707317073171,0.655826558265583,0.0867208672086721,0.021680216802168,0.192411924119241,0.043360433604336,0.818428184281843,0.880108991825613,0.157894736842105,0.739495798319328,0.582857142857143,0.305714285714286,0.111428571428571,24.8060857142857,0.288828337874659,0.438692098092643,0.212534059945504,0.0517711171662125,0.00817438692098093,0.0964187327823691
"1414",36999,36,NA,2012,11.7647058823529,0.0163934426229508,0.0483870967741935,0,0.114754098360656,50.7321428571429,0.587301587301587,1,0,0,0,0.1,0.25,0.65,0.102564102564103,0.0512820512820513,0.128205128205128,0.102564102564103,0.0512820512820513,0.102564102564103,0.205128205128205,0.256410256410256,0.428571428571429,0.571428571428571,0.5,0.1,0.0333333333333333,0.0333333333333333,0.333333333333333,0.887096774193548,0.73015873015873,0.175438596491228,0.418181818181818,0.481481481481481,0.388888888888889,0.12962962962963,25.652037037037,0.17741935483871,0.290322580645161,0.451612903225806,0.0806451612903226,0,0.137931034482759
"1415",37001,37,1,2012,11.3962264150943,0.0742857142857143,0.0632183908045977,0.0628571428571429,0.107954545454545,56.0171428571429,0.613636363636364,0,0.5,0,0.5,0.028735632183908,0.402298850574713,0.568965517241379,0.0945945945945946,0.0743243243243243,0.0810810810810811,0.114864864864865,0.114864864864865,0.148648648648649,0.189189189189189,0.182432432432432,0.474285714285714,0.525714285714286,0.488636363636364,0.0568181818181818,0.0454545454545455,0.0170454545454545,0.392045454545455,0.863636363636364,0.742857142857143,0.210227272727273,0.494186046511628,0.255952380952381,0.386904761904762,0.357142857142857,28.732380952381,0.142857142857143,0.302857142857143,0.365714285714286,0.137142857142857,0.0514285714285714,0.270114942528736
"1416",37003,37,3,2012,10.9166666666667,0.0625,0.0833333333333333,0.0208333333333333,0.0638297872340425,54.1063829787234,0.708333333333333,1,0,0,0,0.0833333333333333,0.395833333333333,0.520833333333333,0.075,0.1,0.05,0.075,0.225,0.2,0.15,0.125,0.553191489361702,0.446808510638298,0.458333333333333,0.0625,0.0625,0.0416666666666667,0.375,0.875,0.729166666666667,0.145833333333333,0.25531914893617,0.355555555555556,0.311111111111111,0.333333333333333,28.978,0.1875,0.270833333333333,0.3125,0.208333333333333,0.0208333333333333,0.234042553191489
"1417",37007,37,7,2012,21.4,0.0689655172413793,0.0689655172413793,0.0344827586206897,0.103448275862069,55.0689655172414,0.655172413793103,1,0,0,0,0.0689655172413793,0.482758620689655,0.448275862068966,0.142857142857143,0.285714285714286,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0476190476190476,0,0.19047619047619,0.344827586206897,0.655172413793103,0.285714285714286,0.142857142857143,0,0,0.571428571428571,0.862068965517241,0.689655172413793,0.275862068965517,0.357142857142857,0.307692307692308,0.307692307692308,0.384615384615385,28.5130769230769,0.137931034482759,0.241379310344828,0.344827586206897,0.137931034482759,0.137931034482759,0.379310344827586
"1418",37009,37,9,2012,8.23076923076923,0.0769230769230769,0.0769230769230769,0.0263157894736842,0.0512820512820513,60.2368421052632,0.615384615384615,NA,NA,NA,NA,0.0256410256410256,0.564102564102564,0.41025641025641,0.107142857142857,0.142857142857143,0.0714285714285714,0.142857142857143,0.107142857142857,0.142857142857143,0.214285714285714,0.0714285714285714,0.461538461538462,0.538461538461538,0.358974358974359,0.0769230769230769,0.0769230769230769,0,0.487179487179487,0.846153846153846,0.769230769230769,0.27027027027027,0.243243243243243,0.485714285714286,0.314285714285714,0.2,26.0194285714286,0.0256410256410256,0.512820512820513,0.230769230769231,0.0769230769230769,0.153846153846154,0.210526315789474
"1419",37011,37,11,2012,11.25,0.0454545454545455,0.0476190476190476,0,0.0454545454545455,48.4545454545455,0.818181818181818,NA,NA,NA,NA,0.0454545454545455,0.318181818181818,0.636363636363636,0.157894736842105,0.0526315789473684,0.0526315789473684,0.210526315789474,0.105263157894737,0.105263157894737,0.105263157894737,0.210526315789474,0.454545454545455,0.545454545454545,0.5,0.0909090909090909,0.136363636363636,0.0454545454545455,0.227272727272727,0.727272727272727,0.727272727272727,0.318181818181818,0.428571428571429,0.55,0.3,0.15,25.978,0.0909090909090909,0.409090909090909,0.227272727272727,0.136363636363636,0.136363636363636,0.227272727272727
"1420",37013,37,13,2012,12.2941176470588,0.0634920634920635,0.0655737704918033,0.0634920634920635,0.142857142857143,58.9365079365079,0.571428571428571,NA,NA,NA,NA,0.0317460317460317,0.428571428571429,0.53968253968254,0.0576923076923077,0.0769230769230769,0.0961538461538462,0.115384615384615,0.173076923076923,0.153846153846154,0.173076923076923,0.153846153846154,0.46031746031746,0.53968253968254,0.365079365079365,0.0317460317460317,0.0634920634920635,0.0317460317460317,0.507936507936508,0.841269841269841,0.682539682539683,0.147540983606557,0.271186440677966,0.372881355932203,0.355932203389831,0.271186440677966,27.4057627118644,0.225806451612903,0.290322580645161,0.32258064516129,0.129032258064516,0.032258064516129,0.163934426229508
"1421",37015,37,15,2012,20.5,0.111111111111111,0.0740740740740741,0.111111111111111,0.185185185185185,61.2962962962963,0.703703703703704,0,0,0,1,0.0384615384615385,0.576923076923077,0.384615384615385,0.130434782608696,0.0434782608695652,0.173913043478261,0.173913043478261,0.0434782608695652,0.0869565217391304,0.217391304347826,0.130434782608696,0.518518518518518,0.481481481481481,0.259259259259259,0.0740740740740741,0.111111111111111,0,0.555555555555556,0.851851851851852,0.703703703703704,0.222222222222222,0.307692307692308,0.307692307692308,0.307692307692308,0.384615384615385,29.4088461538462,0.0740740740740741,0.37037037037037,0.148148148148148,0.222222222222222,0.185185185185185,0.37037037037037
