"","state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm","full"
"1",1,2005,11.4977908689249,0.0627143557079863,0.0583047525722685,0.0440960313571779,0.108001963672067,51.4874074074074,0.661930426261636,0.458333333333333,0.333333333333333,0,0.208333333333333,0.0333660451422964,0.397448478900883,0.56918547595682,0.0710955710955711,0.0763403263403263,0.107808857808858,0.1002331002331,0.131701631701632,0.162004662004662,0.177156177156177,0.173659673659674,0.524557956777996,0.475442043222004,0.504906771344455,0.0490677134445535,0.099116781157998,0.0240431795878312,0.322865554465162,0.870333988212181,0.69656862745098,0.222385861561119,0.37922586967173,0.372856442920137,0.322390984811367,0.262616364527193,3044.38902498775,0.167732415150025,0.29758976881456,0.304968027545499,0.151500245941958,0.0782095425479587,0.25098814229249,"alabama"
"2",2,2005,9.77728285077951,0.0334162815499467,0.0312833274084607,0.0223960184856026,0.114724803431022,46.0648280802292,0.537148951297547,0.536082474226804,0.0103092783505155,0.0309278350515464,0.422680412371134,0.0242251514071963,0.385464909155682,0.590309939437122,0.0587768069896743,0.0516282764098491,0.062351072279587,0.0857823669579031,0.108419380460683,0.15845909451946,0.208101667990469,0.266481334392375,0.538736165655123,0.461263834344877,0.662977508032845,0.0789003927168868,0.0785433773652267,0.0192788289896466,0.160299892895395,0.821339061940566,0.778054862842893,0.248480514837326,0.572342694632065,0.332740846071809,0.369712051190899,0.268041237113402,2979.91183789549,0.215483410631466,0.325722440242597,0.316089903674634,0.0945415626114877,0.0481626828398145,0.197269134028027,"alaska"
"3",4,2005,10.8269085411943,0.0582775739261817,0.0621627455212605,0.0345348586229225,0.128160795331748,52.7474417591988,0.626160155406864,0.560975609756098,0.0731707317073171,0,0.365853658536585,0.054942677914774,0.355613238157041,0.589444083928185,0.0546378653113088,0.0747141041931385,0.0991105463786531,0.116645489199492,0.139517153748412,0.181194409148666,0.162388818297332,0.171791613722999,0.579015824842835,0.420984175157165,0.487963565387118,0.0444589026241596,0.102147039687703,0.0212535241813056,0.344176968119714,0.840579710144927,0.747568618975578,0.178370177719983,0.507230736024174,0.381610187783294,0.337578243039068,0.224260738182603,3111.72501618821,0.204560260586319,0.28686210640608,0.310097719869707,0.138327904451683,0.0601520086862106,0.219528178243775,"arizona"
"4",5,2005,11.0228526398739,0.0560267283474685,0.0637368285787715,0.0403495245438191,0.114830072090628,52.3070947695495,0.626060138781804,0.792682926829268,0.0853658536585366,0.0121951219512195,0.109756097560976,0.0381246780010304,0.408809891808346,0.553065430190623,0.0578291814946619,0.071767497034401,0.08214709371293,0.101423487544484,0.154507710557533,0.173784104389087,0.171115065243179,0.187425860023725,0.586810922205049,0.413189077794951,0.555842145989167,0.033273149342275,0.0846014960020634,0.0170234717565128,0.309259736909982,0.862967741935484,0.696985313063643,0.210376871450697,0.389874068362889,0.347725520431766,0.347982523772809,0.258031354407607,3078.21125674634,0.16761217122228,0.305054151624549,0.292934502320784,0.159618359979371,0.074780814853017,0.244807892004154,"arkansas"
"5",6,2005,9.20936768149883,0.0378166250445951,0.0463788797716732,0.0271138066357474,0.14186295503212,48.8416919507407,0.602033535497681,0.856219709208401,0.051337282355053,0.0604918327050799,0.0319511757314665,0.0668103448275862,0.274425287356322,0.658764367816092,0.0723478939157566,0.0717628705148206,0.0674726989079563,0.0684477379095164,0.105499219968799,0.137090483619345,0.165171606864275,0.312207488299532,0.526551847865088,0.473448152134912,0.589092872570194,0.0491360691144708,0.102951763858891,0.0305975521958243,0.228221742260619,0.875,0.784873349982162,0.134797357614712,0.594541562611488,0.40189083125223,0.349803781662504,0.213877987870139,2925.03032465216,0.252676659528908,0.314061384725196,0.277658815132049,0.115453247680228,0.0401498929336188,0.199449541284404,"california"
"6",8,2005,9.16567695961995,0.0355064027939464,0.0300737291424137,0.0194024058983314,0.132233009708738,49.3232817701194,0.600310438494373,0.666666666666667,0.111111111111111,0,0.222222222222222,0.0274052478134111,0.276190476190476,0.696404275996113,0.0376250543714659,0.0361026533275337,0.0615484993475424,0.0813397129186603,0.112875163114398,0.157242279251849,0.195954762940409,0.317311874728143,0.58688460790037,0.41311539209963,0.632141469102215,0.0398367664205208,0.0876408861251457,0.0240963855421687,0.216284492809949,0.883232951233728,0.831133540372671,0.183164458300857,0.614862242918122,0.442568878540939,0.347303065580132,0.170159099728366,2902.98874660458,0.237354085603113,0.370622568093385,0.259143968871595,0.0996108949416342,0.0332684824902724,0.182857142857143,"colorado"
"7",9,2005,9.79506172839506,0.0452988199467073,0.053483060525314,0.023030072325847,0.131056848531095,52.181007751938,0.612105062809288,0.625,0.208333333333333,0,0.166666666666667,0.0309337406912354,0.313920183311056,0.655146075997709,0.0331903364190562,0.0460600587039964,0.0578008579814857,0.0767667645066606,0.107247685707835,0.141115375931361,0.170241589523594,0.36757733122601,0.531992337164751,0.468007662835249,0.597824012216072,0.0410383661004008,0.06986066043138,0.0211872494750907,0.270089711777057,0.911534795042898,0.752905315298152,0.165932170913968,0.635896459840122,0.387704606014465,0.352683669585078,0.204035020936429,3085.79824895318,0.222966507177033,0.346028708133971,0.279425837320574,0.112535885167464,0.0390430622009569,0.183649748159628,"connecticut"
"8",10,2005,9.84828592268417,0.0565540378624491,0.0625449317038102,0.0311526479750779,0.127700432069131,50.4472665699081,0.612748622094416,0.48,0.06,0.06,0.4,0.0199184065274778,0.395008399328054,0.585073194144468,0.0596088171375349,0.053710027941633,0.055262340887923,0.0605402049053089,0.114871158025458,0.167028873020801,0.199937907482148,0.289040670599193,0.558044315992293,0.441955684007707,0.607391408687305,0.0345572354211663,0.0499160067194624,0.0213582913366931,0.286777057835373,0.925739005046864,0.740172579098754,0.207243943391701,0.530793194344596,0.34555475676971,0.363048166786485,0.246585190510424,3073.99880182123,0.194531062604941,0.345166706644279,0.305109138882226,0.113216598704725,0.0419764931638283,0.205048076923077,"delaware"
"9",11,2005,8.71866546438233,0.0296553566657761,0.0315255142933476,0.0299225220411435,0.135438972162741,48.3601741022851,0.598183275447502,0.181818181818182,0.666666666666667,0.0606060606060606,0.0909090909090909,0.0174216027874564,0.210935406057357,0.771642991155186,0.0503012048192771,0.0367469879518072,0.0590361445783133,0.0569277108433735,0.0996987951807229,0.136144578313253,0.162048192771084,0.399096385542169,0.29681597409606,0.70318402590394,0.661934101259041,0.0479507098848111,0.0308063219930351,0.0423252076078221,0.216983659255291,0.933351177730193,0.797434526990914,0.179549114331723,0.648143200641197,0.452845311247662,0.314987977558108,0.187550093507881,2957.03767031793,0.283489932885906,0.340939597315436,0.256912751677852,0.0832214765100671,0.0354362416107383,0.148600923662048,"district of columbia"
"10",12,2005,11.5473179241169,0.0628989361702128,0.0675531914893617,0.0400265957446808,0.121733333333333,53.4217577706324,0.625531914893617,0.61038961038961,0.025974025974026,0.051948051948052,0.311688311688312,0.0365333333333333,0.384266666666667,0.5792,0.0547302580140735,0.0611415168100078,0.09147771696638,0.113838936669273,0.144644253322909,0.171696637998436,0.154808444096951,0.20766223612197,0.536448598130841,0.463551401869159,0.51859256297481,0.0385179261628682,0.0715713714514194,0.0205251232840197,0.350793016126883,0.842288158246458,0.715750232991612,0.209780865847141,0.515425531914894,0.379122340425532,0.355984042553191,0.225797872340426,2981.70212765957,0.203664081305162,0.301150040117679,0.299411607381653,0.130382455201926,0.0653918159935812,0.228037131709942,"florida"
