income7,employed,out_of_work,homemaker,student,hlthplan,exercise,smoke,drink,genhlth_fa,genhlth_po,qlactlm,pm2.5,ozone,greenness,mental_class
0.100558659,0.595121951,0.029268293,0.058536585,0.082926829,0.844660194,0.757281553,0.233009709,NA,0.053398058,0.038834951,0.151960784,7.72003030024795,0.0601997954739411,0.25691548999697145,1
0.163636364,0.467741935,0.032258065,0.161290323,0.016129032,0.693548387,0.603174603,0.333333333,NA,0.079365079,0.047619048,0.241935484,8.43051507359362,0.0578202804128521,0.3733199676920916,0
0.181015453,0.588990826,0.029357798,0.097247706,0.022018349,0.871559633,0.681318681,0.148897059,NA,0.091407678,0.043875686,0.166975881,10.2257590713944,0.058701347203327,0.20325784306027234,0
0.080536913,0.464088398,0.016574586,0.099447514,0.005524862,0.867403315,0.613259669,0.259668508,NA,0.127071823,0.08839779,0.194444444,6.51634247027186,0.0560299193991345,0.19517506933970777,0
0.105263158,0.527607362,0.018404908,0.134969325,0.012269939,0.809815951,0.699386503,0.202453988,NA,0.111111111,0.049382716,0.185185185,6.28915679766642,0.059334735857305,0.2288093906060707,0
0.168738899,0.565982405,0.023460411,0.080645161,0.038123167,0.857142857,0.719298246,0.188872621,NA,0.092105263,0.042397661,0.201470588,8.84919940379458,0.0558938942154219,0.21385257415988618,0
0.155172414,0.433566434,0.034965035,0.118881119,0.020979021,0.847222222,0.638888889,0.174825175,NA,0.090277778,0.069444444,0.188811189,8.84404930026595,0.0587954026059329,0.22395855457310365,1
0.122580645,0.385,0.035,0.1,0.03,0.81,0.718592965,0.18,NA,0.095,0.015,0.155,9.14082603295659,0.0615588939438515,0.2952117866632687,0
0.078431373,0.372262774,0.02919708,0.175182482,0.02919708,0.735294118,0.569343066,0.148148148,NA,0.167883212,0.051094891,0.207407407,9.36429045731116,0.0506394754052971,0.14538016787506972,1
0.174242424,0.559440559,0.048951049,0.083916084,0.006993007,0.895104895,0.755244755,0.237762238,NA,0.111888112,0.055944056,0.225352113,12.0781040123857,0.0527960854265411,0.6542126037659446,0
0.13924050599999999,0.681818182,0.011363636,0.068181818,0.022727273,0.829545455,0.636363636,0.24137931,NA,0.113636364,0.079545455,0.195402299,15.0545350416075,0.0563285715169106,0.5038240612422721,0
0.063829787,0.588235294,0.058823529,0.117647059,0.019607843,0.803921569,0.725490196,0.294117647,NA,0.196078431,0.078431373,0.31372549,15.03044497997,0.0598205607923041,0.49159811975173423,1
0.188888889,0.732673267,0.02970297,0.059405941,0.04950495,0.821782178,0.772277228,0.207920792,NA,0.099009901,0.02970297,0.17,14.6051773504828,0.052579996921449,0.6117759134026234,0
0.166666667,0.632653061,0.020408163,0.081632653,0.020408163,0.867346939,0.704081633,0.265306122,NA,0.163265306,0.102040816,0.178947368,14.8486677394899,0.0513809075290097,0.5700640487082018,1
0.127272727,0.684210526,0.01754386,0.105263158,0.01754386,0.894736842,0.736842105,0.210526316,NA,0.122807018,0.035087719,0.122807018,14.8943665119933,0.0530176785293094,0.537872460224922,0
0.147058824,0.616438356,NA,0.04109589,0.068493151,0.780821918,0.726027397,0.25,NA,0.109589041,0.054794521,0.205479452,12.7487079693323,0.0509183753119342,0.6718593482659473,0
0.162907268,0.671945701,0.022624434,0.047511312,0.033936652,0.889390519,0.742663657,0.23476298,NA,0.112866817,0.056433409,0.197247706,15.1087244253483,0.0526280152874395,0.6030487624734816,1
0.158730159,0.581081081,0.027027027,0.094594595,0.013513514,0.906666667,0.8,0.226666667,NA,0.12,0.066666667,0.175675676,13.9985125698015,0.0525824798514738,0.697464463187635,0
0.167741935,0.742331288,0.024539877,0.055214724,0.036809816,0.858895706,0.73006135,0.159509202,NA,0.073619632,0.006134969,0.217391304,11.6308435140405,0.0285673477169804,0.4753119543637777,0
0.214953271,0.657894737,0.01754386,0.043859649,0.043859649,0.912280702,0.763157895,0.168141593,NA,0.087719298,0.01754386,0.17699115,11.1627012519956,0.0355773583496253,0.46852044422923633,0
0.161290323,0.66,0.04,0.09,0.03,0.83,0.71,0.18,NA,0.13,0.04,0.18556701,16.8825289496252,0.068506531799305,0.40844146829047545,0
0.2,0.69047619,0.071428571,0.095238095,0.035714286,0.785714286,0.69047619,0.226190476,NA,0.154761905,0.047619048,0.142857143,14.7096504062563,0.0653530151043047,0.31171815051776114,0
0.184818482,0.678678679,0.03003003,0.09009009,0.024024024,0.852852853,0.78978979,0.13253012,NA,0.093093093,0.024024024,0.161585366,19.0721590227765,0.047727621163245,0.4117307489219396,0
0.176470588,0.519337017,0.060773481,0.132596685,0.027624309,0.867403315,0.690607735,0.187845304,NA,0.121546961,0.049723757,0.191011236,17.913495068311,0.0636589995255432,0.21331357718708754,0
0.226277372,0.651006711,0.033557047,0.073825503,0.026845638,0.906040268,0.832214765,0.174496644,NA,0.080536913,0.033557047,0.238095238,11.2365141740399,0.0488687369812082,0.4672853179827919,0
0.172638436,0.6625387,0.046439628,0.074303406,0.049535604,0.848297214,0.801857585,0.149068323,NA,0.089783282,0.021671827,0.108695652,12.7769635615274,0.0472344402962011,0.36202735382770695,0
0.176470588,0.673913043,0.054347826,0.032608696,0.043478261,0.858695652,0.77173913,0.206521739,NA,0.097826087,0.032608696,0.217391304,11.7135807224452,0.0224348343527258,0.31146234510941534,0
0.132352941,0.578947368,0.052631579,0.171052632,0.013157895,0.776315789,0.75,0.223684211,NA,0.092105263,0.013157895,0.133333333,12.6213650599142,0.0465283609357542,0.5102776662958376,0
0.179640719,0.625,0.02173913,0.092391304,0.070652174,0.89673913,0.836956522,0.135869565,NA,0.076086957,0.016304348,0.17877095,12.7277334224433,0.0322799215714922,0.5320924690227681,0
0.142857143,0.666666667,0.078431373,0.019607843,0.039215686,0.941176471,0.745098039,0.352941176,NA,0.137254902,NA,0.176470588,10.9838760428744,0.0391571291179207,0.4659947078785043,1
0.295774648,0.739726027,0.02739726,0.054794521,NA,0.863013699,0.876712329,0.191780822,NA,0.109589041,0.02739726,0.205479452,9.6126785565847,0.0330050148287723,0.6395517958236328,0
0.28,0.740740741,0.055555556,0.055555556,0.055555556,0.833333333,0.685185185,0.185185185,NA,0.055555556,0.037037037,0.150943396,13.8645528512009,0.0524842895036653,0.5006347626969371,0
0.189189189,0.717647059,0.035294118,0.070588235,NA,0.870588235,0.823529412,0.094117647,NA,0.070588235,0.023529412,0.120481928,16.2691868362673,0.0533254894034854,0.48004137494005616,0
0.259259259,0.721153846,0.014423077,0.086538462,0.019230769,0.908653846,0.817307692,0.173076923,NA,0.067307692,0.038461538,NA,8.90693375054821,0.0498617922262167,0.2985810328820116,0
0.230769231,0.649122807,0.01754386,0.070175439,0.052631579,0.930434783,0.886956522,0.182608696,NA,0.060869565,0.008695652,NA,9.18420733552111,0.0527364458082806,0.4502496320147194,1
0.134831461,0.608247423,0.030927835,0.072164948,NA,0.804123711,0.804123711,0.195876289,NA,0.103092784,0.072164948,NA,5.30459084542835,0.0493823410313611,0.3475328008274911,0
0.185022026,0.692,0.02,0.048,0.036,0.86746988,0.796,0.204,NA,0.112,0.056,NA,9.41843426699604,0.0450219603016387,0.32282893797790996,0
0.25,0.762711864,0.050847458,0.084745763,NA,0.898305085,0.86440678,0.118644068,NA,0.016949153,0.016949153,NA,7.49423472999886,0.0524498503095901,0.4404095480718897,0
0.196078431,0.763888889,0.027777778,0.046296296,0.027777778,0.916666667,0.814814815,0.226851852,NA,0.083333333,0.023148148,NA,7.62363078580785,0.0527389603217266,0.3163033163155863,0
0.129310345,0.561752988,0.027888446,0.083665339,0.023904382,0.84063745,0.784860558,0.256,NA,0.135458167,0.043824701,NA,5.19686287886216,0.0517912573506692,0.397526324886981,0
0.281105991,0.795081967,0.028688525,0.024590164,0.020491803,0.942622951,0.856557377,0.180327869,NA,0.073770491999999993,0.016393443,NA,8.93061418310375,0.0508591116703744,0.4653548072039692,0
0.20754717,0.767857143,0.053571429,0.089285714,0.035714286,0.696428571,0.714285714,0.321428571,NA,0.089285714,NA,NA,8.70913323408312,0.0457707116078656,0.3261971550612508,1
0.230769231,0.763636364,0.018181818,0.081818182,0.018181818,0.880733945,0.836363636,0.209090909,NA,0.081818182,0.018181818,NA,8.57903483254414,0.0523710936008044,0.41135922743432857,0
0.13559322,0.612903226,0.016129032,0.096774194,0.032258065,0.774193548,0.838709677,0.225806452,NA,0.080645161,0.032258065,NA,8.29252218358683,0.0562992273491468,0.32886139220256866,0
0.082949309,0.665271967,0.037656904,0.10460251,0.008368201,0.751054852,0.669456067,0.268907563,NA,0.167364017,0.050209205,NA,7.38488910470562,0.054687648306417,0.30908860866900795,1
0.043478261,0.660377358,0.018867925,0.094339623,NA,0.905660377,0.735849057,0.20754717,NA,0.056603774,0.075471698,NA,7.35703775225282,0.0508339937126779,0.3251982014068204,1
0.2,0.576271186,0.016949153,0.101694915,0.033898305,0.816666667,0.766666667,0.283333333,NA,0.116666667,0.033333333,NA,7.89442565372556,0.0545114881981939,0.24970114091348386,1
0.252336449,0.745762712,0.016949153,0.084745763,0.008474576,0.889830508,0.855932203,0.203389831,NA,0.033898305,0.016949153,NA,4.82025713899142,0.0525964645474168,0.4477727793696275,0
0.108695652,0.555555556,0.018518519,0.166666667,NA,0.87037037,0.611111111,0.148148148,NA,0.185185185,0.055555556,NA,6.28074296953837,0.0543966305123618,0.29338038836325886,0
0.081081081,0.696202532,0.063291139,0.050632911,0.037974684,0.886075949,0.683544304,0.215189873,NA,0.075949367,0.113924051,NA,8.82492133964517,0.0529094910688733,0.2816431580523223,1
0.103448276,0.64893617,0.010638298,0.14893617,0.031914894,0.840425532,0.617021277,0.150537634,NA,0.159574468,0.106382979,NA,6.31796826829791,0.0518140863558928,0.33191838087006625,0
0.163150492,0.665183537,0.034482759,0.10567297,0.026696329,0.901895206,0.768631813,0.158305463,NA,0.106904232,0.021158129,0.141255605,13.0828200919876,0.0436041305998749,0.6530093327860407,0
0.18627451,0.691056911,0.031504065,0.052845528,0.024390244,0.925888325,0.764227642,0.198979592,NA,0.100507614,0.025380711,0.136131013,11.1326591033635,0.0406624249327873,0.6357384966102367,0
0.236486486,0.730994152,0.023391813,0.046783626,0.005847953,0.912280702,0.760233918,0.164705882,NA,0.116959064,0.011695906,0.105882353,9.73458612515732,0.0440637069177975,0.6853810293012772,0
0.21192053,0.666666667,0.027777778,0.061111111,0.011111111,0.934065934,0.807692308,0.205555556,NA,0.082417582,0.027472527,0.153846154,11.1762695909753,0.04332251047754,0.6620315496994664,0
0.18699187,0.648617512,0.032258065,0.042626728,0.036866359,0.931791908,0.703917051,0.225806452,NA,0.115207373,0.041474654,0.188591385,12.9757483729875,0.04352981571342,0.6347796190718555,1
0.255639098,0.67752443,0.058631922,0.052117264,0.022801303,0.928338762,0.739413681,0.242622951,NA,0.081433225,0.045602606,0.196721311,10.0362665645392,0.0427226440743916,0.665577843317365,0
0.202380952,0.725274725,0.027472527,0.043956044,0.010989011,0.917127072,0.802197802,0.192307692,NA,0.082417582,0.005494505,0.12849162,10.6955926351354,0.0418980607476514,0.6810851917613636,0
0.207692308,0.672727273,0.048484848,0.042424242,0.03030303,0.890909091,0.696969697,0.254545455,NA,0.127272727,0.03030303,0.17791411,9.48867050440752,0.0427770190811494,0.6841605074250644,0
0.188607595,0.669213974,0.036026201,0.063318777,0.018558952,0.915938865,0.681222707,0.25273523,NA,0.115594329,0.030534351,NA,13.5508756528257,0.0479212890033741,0.5922803818323283,1
0.206134969,0.709643606,0.028301887,0.053459119,0.032494759,0.935010482,0.743186583,0.211962225,NA,0.082722513,0.027225131,NA,14.4049401932189,0.0467133256966826,0.5704875181186829,1
0.16160221,0.596997691,0.038106236,0.046189376,0.011547344,0.890824623,0.663972286,0.258101852,NA,0.122401848,0.042725173,NA,14.0337914310028,0.048176802979698397,0.611795209674254,1
0.141414141,0.605263158,0.026315789,0.061403509,0.149122807,0.885964912,0.754385965,0.263157895,NA,0.070175439,0.043859649,NA,10.8951674897427,0.0486604518552612,0.6628266213731417,1
0.087719298,0.672131148,0.06557377,0.06557377,0.049180328,0.770491803,0.770491803,0.196721311,NA,0.081967213,0.06557377,NA,13.9491533734586,0.0498625993907535,0.6675585262034569,1
0.180327869,0.617021277,0.035460993,0.021276596,NA,0.84397163100000006,0.737588652,0.316546763,NA,0.106382979,0.014184397,NA,10.5763530690665,0.045129121941679,0.6320202542010878,0
0.151685393,0.582338902,0.047732697,0.062052506,0.040572792,0.837708831,0.735714286,0.215311005,NA,0.085714286,0.04047619,NA,9.78781557652409,0.0316113128282895,0.5197998819681806,1
0.149253731,0.597222222,0.041666667,0.125,0.027777778,0.875,0.777777778,0.253521127,NA,0.111111111,0.027777778,NA,11.0912948079045,0.0458534661561766,0.6540867575911165,0
0.103448276,0.471428571,NA,0.114285714,NA,0.9,0.771428571,0.2,NA,0.1,NA,NA,9.91082689538678,0.0398056524536165,0.6296940057004734,1
0.119047619,0.576470588,0.033823529,0.094117647,0.054411765,0.779411765,0.572687225,0.163716814,NA,0.167400881,0.046989721,NA,NA,NA,NA,1
0.179153094,0.679190751,0.01734104,0.060693642,0.01734104,0.870689655,0.724137931,0.201149425,NA,0.083333333,0.048850575,NA,11.229779602566,0.0441614124561595,0.6259471513432879,1
0.112149533,0.661016949,0.025423729,0.076271186,0.025423729,0.813559322,0.677966102,0.279661017,NA,0.093220339,0.033898305,NA,14.4434084711407,0.0519517430629879,0.6602396219769908,1
0.129554656,0.676691729,0.030075188,0.056390977,0.037593985,0.845864662,0.748120301,0.261363636,NA,0.120300752,0.033834586,NA,11.4866605761324,0.0461238595192286,0.5945862743916408,1
0.137254902,0.392857143,0.035714286,0.089285714,0.017857143,0.821428571,0.75,0.285714286,NA,0.053571429,0.017857143,NA,10.9594130352632,0.0486766449253619,0.5880677623932488,0
0.114035088,0.496296296,0.051851852,0.044444444,0.014814815,0.792592593,0.718518519,0.246268657,NA,0.096296296,0.051851852,NA,10.5288598784113,0.0388798089509693,0.5552899192979968,1
0.142857143,0.660714286,0.026785714,0.044642857,0.080357143,0.910714286,0.805309735,0.169642857,NA,0.079646018,0.008849558,NA,13.9166056941625,0.0546269942082765,0.7005578911477646,0
0.135135135,0.366666667,0.055555556,0.055555556,0.022222222,0.811111111,0.711111111,0.277777778,NA,0.1,0.1,NA,10.5944441686622,0.0480434997484031,0.6523447997985394,1
0.163636364,0.639344262,0.016393443,0.032786885,0.049180328,0.836065574,0.803278689,0.3,NA,0.131147541,0.049180328,NA,13.7450623635602,0.0465520949109399,0.6564064415743657,1
0.158415842,0.704347826,0.047826087,0.034782609,0.02173913,0.826086957,0.717391304,0.239130435,NA,0.082608696,0.047826087,NA,11.3476960205276,0.0468997674552544,0.5899520977845684,0
0.204545455,0.58,0.06,0.06,0.02,0.8,0.66,0.306122449,NA,0.12,NA,NA,10.7291006556763,0.0459029034869704,0.6131242143912045,1
0.181818182,0.558528428,0.030100334,0.073578595,0.040133779,0.856187291,0.736666667,0.220735786,NA,0.093333333,0.06,NA,8.89615370979417,0.034886401434361,0.49773132508517126,0
0.1875,0.523809524,0.007936508,0.079365079,0.031746032,0.88,0.69047619,0.261904762,NA,0.079365079,0.071428571,NA,11.4792104497517,0.0460387723501592,0.608036267400263,1
0.1484375,0.602112676,0.028169014,0.063380282,0.021126761,0.873239437,0.757042254,0.258865248,NA,0.102112676,0.056338028,NA,11.7784377613246,0.0441206899328928,0.5027088042348692,1
0.141666667,0.557251908,0.045801527,0.030534351,NA,0.825757576,0.803030303,0.242424242,NA,0.151515152,0.053030303,NA,11.1080283692129,0.0456691213822552,0.5965200226379125,1
0.150943396,0.655172414,0.034482759,0.051724138,0.034482759,0.844827586,0.75862069,0.189655172,NA,0.103448276,0.017241379,NA,11.2937801123164,0.0467721403359474,0.6628837737677229,1
0.215053763,0.513274336,0.03539823,0.03539823,0.026548673,0.911504425,0.752212389,0.178571429,NA,0.115044248,0.03539823,NA,11.8483146876264,0.0420495923936232,0.6251509280288285,1
0.285714286,0.696428571,0.026785714,0.080357143,0.026785714,0.839285714,0.821428571,0.207207207,NA,0.107142857,0.026785714,NA,11.5096339536099,0.0459330278754243,0.6181901702856113,0
0.111731844,0.487684729,0.014778325,0.068965517,0.034482759,0.876237624,0.792079208,0.270935961,NA,0.093596059,0.034482759,NA,11.0439310298156,0.0460719233467957,0.6449656852248394,1
0.151515152,0.639175258,0.056701031,0.06185567,0.030927835,0.81865285,0.670103093,0.195876289,NA,0.092783505,0.056701031,0.172774869,13.3167876340023,0.0461245229008685,0.5573932623800798,1
0.293333333,0.613636364,0.034090909,0.113636364,NA,0.954545455,0.715909091,0.209302326,NA,0.147727273,0.056818182,0.310344828,17.7617785254346,0.0556206250660086,0.6828762961922158,1
0.119047619,0.62745098,0.058823529,NA,0.137254902,0.882352941,0.784313725,0.176470588,NA,0.117647059,0.019607843,0.176470588,17.7373091404594,0.0574969878934063,0.6495358302411873,1
0.270967742,0.710227273,0.039772727,0.073863636,0.011363636,0.880681818,0.6875,0.227272727,NA,0.073863636,0.045454545,0.13372093,18.4762137244705,0.0543192549566532,0.589580686695279,1
0.224489796,0.723529412,0.023529412,0.076470588,0.035294118,0.917647059,0.824561404,0.177514793,NA,0.058479532,0.035087719,0.107784431,17.4599041392925,0.0550272084556212,0.6055504841059035,0
0.104166667,0.62962963,0.074074074,0.12962963,NA,0.830188679,0.685185185,0.222222222,NA,0.075471698,0.018867925,0.111111111,16.0761317767597,0.049434758220894,0.6582018554879245,0
0.184100418,0.711026616,0.041825095,0.053231939,0.041825095,0.875,0.733840304,0.160305344,NA,0.106060606,0.026515152,0.163424125,18.3737824149969,0.0552411399616063,0.6009735973229224,1
0.142857143,0.475409836,0.081967213,0.14754098399999999,0.049180328,0.833333333,0.655737705,0.316666667,NA,0.114754098,0.049180328,0.263157895,16.235949878644,0.0515136466316672,0.6448472604541071,1
0.147058824,0.657894737,0.063157895,0.057894737,0.026315789,0.857142857,0.747368421,0.157894737,NA,0.068421053,0.026315789,0.130434783,18.5843620876908,0.0549132544524661,0.6256490094313298,0
0.196969697,0.647887324,0.028169014,0.070422535,NA,0.887323944,0.746478873,0.257142857,NA,0.14084507,0.042253521,0.214285714,11.9759145052061,0.0441582589468687,0.6912000797448166,0
0.327586207,0.744360902,0.045112782,0.105263158,0.022556391,0.885496183,0.729323308,0.212121212,NA,0.052631579,0.037593985,0.166666667,18.2833267775424,0.0534798316486234,0.5869899901032094,0
0.255813953,0.64,NA,0.16,0.02,0.86,0.58,0.163265306,NA,0.04,0.04,0.24,17.127461800301,0.0543486603726536,0.6403812247474747,0
0.237288136,0.727272727,0.03030303,0.090909091,0.03030303,0.880597015,0.805970149,0.257575758,NA,0.119402985,0.029850746,0.136363636,15.7891402936013,0.0473096933461335,0.631162724852787,0
0.16,0.643478261,0.086956522,0.069565217,0.008695652,0.862068966,0.732758621,0.224137931,NA,0.103448276,0.051724138,0.1875,18.2257020226484,0.0546332909987676,0.6266293662173789,0
0.094594595,0.666666667,0.03030303,0.060606061,0.02020202,0.89,0.72,0.27,NA,0.11,0.08,0.173469388,16.5034759011293,0.0478475828470844,0.6166525486074619,1
0.154929577,0.697952218,0.02559727,0.04778157,0.010238908,0.902730375,0.804088586,0.187713311,NA,0.088586031,0.023850085,NA,NA,NA,NA,0
0.164179104,0.797101449,0.028985507,0.057971014,0.014492754,0.739130435,0.956521739,0.086956522,0.782608696,0.072463768,NA,NA,4.66081249777772,0.0494664182492173,0.2801236207365131,0
0.172932331,0.641891892,0.027027027,0.060810811,0.013513514,0.736486486,0.785234899,0.27027027,0.697986577,0.094594595,0.054054054,NA,8.53562431929189,0.0405836454195508,0.5928944067928644,0
0.148058252,0.66004415,0.033112583,0.105960265,0.017660044,0.806593407,0.792494481,0.213186813,0.440265487,0.142857143,0.026373626,NA,7.76071583762945,0.0486137597697089,0.4207811607712309,0
0.160493827,0.629213483,0.056179775,0.112359551,NA,0.786516854,0.853932584,0.235955056,0.280898876,0.123595506,0.056179775,NA,8.19313052966296,0.0517302662518922,0.2972215234752291,0
0.192982456,0.546875,0.046875,0.046875,0.03125,0.796875,0.78125,0.171875,0.546875,0.140625,0.109375,NA,4.99700052622865,0.0429977854258315,0.6226966685114779,1
0.113207547,0.796610169,0.050847458,0.033898305,NA,0.881355932,0.847457627,0.271186441,0.694915254,0.06779661,0.016949153,NA,6.50570123933857,0.0476252156394181,0.315503428782229,0
0.195652174,0.709090909,0.054545455,0.090909091,0.018181818,0.727272727,0.654545455,0.290909091,0.418181818,0.127272727,0.036363636,NA,7.78880739232958,0.0489471535089977,0.36409146965210365,0
0.140350877,0.639344262,0.049180328,0.098360656,NA,0.836065574,0.754098361,0.213114754,0.573770492,0.114754098,0.049180328,NA,6.8384211097033,0.0466708221022837,0.3933517675317216,0
0.172413793,0.651515152,0.060606061,0.03030303,0.045454545,0.769230769,0.772727273,0.230769231,0.461538462,0.092307692,0.046153846,NA,8.94137195242333,0.0492287581976394,0.34747745420781634,0
0.257142857,0.615384615,0.025641026,0.192307692,0.064102564,0.833333333,0.756410256,0.141025641,0.168831169,0.051282051,0.038461538,NA,8.38626836456137,0.0491682389229608,0.28840418776139115,0
0.109375,0.628571429,0.057142857,0.085714286,0.014285714,0.652173913,0.7,0.342857143,0.514285714,0.086956522,0.057971014,NA,8.49066224512441,0.0520551693062162,0.3794095572381287,1
0.184100418,0.630952381,0.023809524,0.047619048,0.154761905,0.849802372,0.837944664,0.146825397,0.662698413,0.075098814,0.023715415,NA,5.78470300250606,0.042985476138377,0.539612123038155,0
0.093023256,0.673684211,0.010526316,0.115789474,0.073684211,0.88172043,0.821052632,0.106382979,0.11827957,0.042105263,0.021052632,NA,8.41973670577444,0.0491412922219771,0.36262611791877847,0
0.083333333,0.621359223,0.048543689,0.126213592,0.019417476,0.737864078,0.757281553,0.252427184,0.427184466,0.155339806,0.058252427,NA,8.43054844790278,0.0519229450869284,0.32424956633472535,0
0.127192982,0.644628099,0.012396694,0.066115702,0.049586777,0.851851852,0.744855967,0.300411523,0.581589958,0.119341564,0.037037037,NA,5.67783717898062,0.0431351593738493,0.4489175486205337,1
0.075949367,0.604651163,0.034883721,0.104651163,0.011627907,0.744186047,0.779069767,0.220930233,0.406976744,0.081395349,0.069767442,NA,6.99509928088553,0.0487638339090917,0.37020577993435133,1
0.098360656,0.579710145,0.086956522,0.086956522,0.014492754,0.797101449,0.768115942,0.260869565,0.637681159,0.086956522,0.043478261,NA,6.69544317111775,0.0411524214850316,0.6187479883272586,1
0.124031008,0.721428571,0.028571429,0.064285714,0.021428571,0.849462366,0.745519713,0.289285714,0.514388489,0.107142857,0.025,NA,9.37036623905406,0.0499307224871846,0.2937225966381264,0
0.230769231,0.631578947,0.01754386,0.070175439,0.192982456,0.909090909,0.678571429,0.263157895,0.724137931,0.070175439,NA,NA,14.1560913153976,0.0466045505516027,0.4750935568105909,0
0.178571429,0.696028881,0.0433213,0.05631769,0.03032491,0.89057971,0.690615836,0.211968277,0.586059744,0.095890411,0.030281182,NA,16.391577776975,0.0365730941419829,0.46750597997489207,0
0.232653061,0.787769784,0.039568345,0.057553957,0.021582734,0.938848921,0.755725191,0.212230216,0.639455782,0.050359712,0.021582734,NA,16.6655450398345,0.0382238553750685,0.5300173745173745,0
0.231578947,0.8,0.027272727,0.072727273,NA,0.927272727,0.625,0.245454545,0.679245283,0.1,0.018181818,NA,15.3680274365404,0.0415302122332796,0.5096080644169894,0
0.155172414,0.80952381,0.015873016,0.047619048,0.015873016,0.920634921,0.766666667,0.222222222,0.636363636,0.079365079,NA,NA,14.1064349757493,0.0466895375745492,0.47516317825511556,0
0.260869565,0.625,0.0375,0.075,0.0375,0.8875,0.651162791,0.3,0.594594595,0.0625,0.05,NA,15.5027309003785,0.0495638643252688,0.5728608415495692,0
0.237288136,0.558823529,0.029411765,0.117647059,0.014705882,0.882352941,0.689655172,0.235294118,0.538461538,0.044117647,0.058823529,NA,15.6630596955635,0.0457173570776615,0.5157745642471224,0
0.155172414,0.652173913,0.057971014,0.028985507,0.014492754,0.913043478,0.674418605,0.31884058,0.576923077,0.188405797,0.028985507,NA,12.9488467405801,0.0434246421771071,0.5105411020433985,0
0.218181818,0.694915254,NA,0.033898305,NA,0.949152542,0.666666667,0.084745763,0.428571429,0.101694915,0.050847458,NA,14.5986387460198,0.0477602976061023,0.5144965107724645,0
0.265486726,0.716535433,0.062992126,0.047244094,0.015748031,0.921259843,0.754098361,0.291338583,0.53030303,0.05511811,0.015748031,NA,15.7798618890095,0.0411769190201684,0.49328726225789565,0
0.133333333,0.731707317,0.024390244,0.06097561,0.012195122,0.901234568,0.625,0.219512195,0.571428571,0.097560976,0.06097561,NA,14.3238543323943,0.0427182706538304,0.5093100147102089,1
0.22,0.674556213,0.023668639000000002,0.065088757,0.053254438,0.923076923,0.805882353,0.252941176,NA,0.064705882,0.047058824,NA,14.7979343666778,0.0485907262446001,0.5163505881844132,0
0.24,0.50877193,0.035087719,0.105263158,0.087719298,0.929824561,0.807017544,0.192982456,NA,0.070175439,0.105263158,NA,15.4726083374193,0.0504677409918179,0.5169677329309694,0
0.247058824,0.729166667,0.020833333,0.03125,0.03125,0.905263158,0.729166667,0.276595745,NA,0.072916667,0.010416667,NA,14.0187543865197,0.0452806977228001,0.5557615573347107,1
0.253333333,0.709302326,0.034883721,0.069767442,0.023255814,0.930232558,0.813953488,0.211764706,NA,0.023255814,0.046511628,NA,15.7942715685213,0.0503140263862799,0.5243047629951912,0
0.12,0.653846154,0.057692308,0.057692308,NA,0.882352941,0.846153846,0.269230769,NA,0.115384615,0.019230769,NA,15.7351803027719,0.0502807107406955,0.5517766614080063,1
