"state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
9,2008,10.0451745379877,0.0481632653061225,0.0525368248772504,0.031906234738727,0.132887656937877,55.8001979871308,0.619333874898457,0.6,0.25,0.1,0.05,0.0241199478487614,0.307692307692308,0.668187744458931,0.0361169501242117,0.0412765144276706,0.0536976877508122,0.0718517103000191,0.0932543474106631,0.128798012612268,0.158991018536213,0.416013758838143,0.529074529074529,0.470925470925471,0.557222041082491,0.0513531137919791,0.0715683077926312,0.0169546788392566,0.302901858493642,0.9327251995439,0.742513020833333,0.139428571428571,0.609512912716574,0.393258426966292,0.376234252638747,0.230507320394961,26.9673135852911,0.22639960597603,0.34345756033492,0.273846659005089,0.118207190937449,0.0380889837465112,0.236919555264879
10,2008,11.3664700926706,0.0649253731343284,0.0705352676338169,0.0410345685152947,0.128799202790234,54.5732563973909,0.641579731743666,0.73469387755102,0.102040816326531,0,0.163265306122449,0.0129353233830846,0.378358208955224,0.608706467661692,0.0586289837642814,0.0619362597714973,0.0505111244738425,0.0580276608538785,0.100120264582081,0.165063138905592,0.198135898977751,0.307576668671076,0.558104738154613,0.441895261845387,0.546404578253297,0.0291117193331675,0.0527494401592436,0.0164219955212739,0.355312266733018,0.941571357533565,0.72327200397812,0.172525554724508,0.514328432594069,0.335675253708041,0.371064272703617,0.293260473588342,27.847598230549,0.174378109452736,0.344029850746269,0.31318407960199,0.118407960199005,0.05,0.252115480338477
11,2008,8.92307692307692,0.0333885863130476,0.0396016125207493,0.0330734703519962,0.154663518299882,53.3843193843194,0.62880037709168,0.121212121212121,0.636363636363636,0.0303030303030303,0.212121212121212,0.0283755024828565,0.207614093166233,0.76401040435091,0.055164954029205,0.0421849648458626,0.0519199567333694,0.0592212006489995,0.0751757706868578,0.111411573823688,0.130611141157382,0.474310438074635,0.342417061611374,0.657582938388626,0.603362538479754,0.0554108453705896,0.0336253847975373,0.0236798484489699,0.283921382903149,0.943998109640832,0.790143834001415,0.149667931688805,0.620681495504023,0.452862783810464,0.323790720631787,0.223346495557749,26.7228356367226,0.25845932325414,0.351091912646988,0.243100551955844,0.111351091912647,0.0359971202303816,0.214573937811536
12,2008,12.9801680672269,0.0794310519996305,0.0788470478847048,0.0498154981549815,0.119376843657817,56.9736842105263,0.632334007724848,0.752808988764045,0.0674157303370786,0,0.179775280898876,0.0411655874190564,0.402220166512488,0.556614246068455,0.0523341009001465,0.0641616077035796,0.096085409252669,0.132928616286372,0.137220012560184,0.156060288884237,0.150931546996023,0.210278417416789,0.544379791262584,0.455620208737416,0.466567882941285,0.0446378959066494,0.0665864048897944,0.0104649009075755,0.411742915354695,0.860038698977241,0.710022107590273,0.193506613634261,0.449167685507383,0.371724204622377,0.356735325403733,0.27154046997389,27.4934619475873,0.196880191988185,0.282628761306996,0.304042828133653,0.142606608824072,0.0738416097470925,0.270150493952544
13,2008,11.4901727218582,0.0630377524143986,0.0641409691629956,0.042579288592956,0.125219221325851,54.1881502380533,0.645031490552834,0.723404255319149,0.212765957446809,0,0.0638297872340425,0.0370500438981563,0.375241439859526,0.587708516242318,0.0531213648701047,0.060294687863513,0.0930593253198914,0.105854982551377,0.117681271810779,0.145211322217914,0.158200853043815,0.266576192322606,0.554579012128669,0.445420987871331,0.519887363604365,0.0418866596268919,0.0719816965857093,0.0172474480816614,0.348996832101373,0.873357856016816,0.721589914200665,0.168071654373024,0.398326210826211,0.345944967414917,0.368030412744388,0.286024619840695,27.8027136133237,0.180494650061393,0.294334327310998,0.312050517453078,0.141904928959832,0.0712155762146992,0.252503953610965
15,2008,10.1424211597152,0.0416212003117693,0.0385756676557863,0.0346757891463225,0.14732907646784,53.4205432407118,0.591684765746199,0.308807733619764,0.0075187969924812,0.252416756176155,0.4312567132116,0.0142812791058677,0.303632412294319,0.682086308599814,0.0382476832350463,0.033698399326032,0.0559393428812131,0.067396798652064,0.117775905644482,0.165796124684078,0.196798652064027,0.324347093513058,0.56124513618677,0.43875486381323,0.592391304347826,0.0324534161490683,0.0470496894409938,0.0217391304347826,0.306366459627329,0.943296566723629,0.810890474713,0.142612486377082,0.494472987700452,0.444321940463065,0.336588439124272,0.219089620412663,26.5232430303985,0.187014600807704,0.302112457284871,0.347002174588382,0.121310966138552,0.0425598011804908,0.203076444996892
16,2008,9.83619160260201,0.0589622641509434,0.0559731012658228,0.0352871985885121,0.127012171181782,53.6364174393371,0.610643709645862,0.791666666666667,0,0.0208333333333333,0.1875,0.0225490196078431,0.355294117647059,0.622156862745098,0.0485222761358624,0.0582267313630348,0.0769739744155271,0.106087340097045,0.146007940008822,0.188134097926775,0.17512130569034,0.200926334362594,0.631992149165849,0.368007850834151,0.53360768175583,0.0344895159709975,0.103664511071918,0.014501273760533,0.313737017440721,0.865659933320259,0.756269592476489,0.157212953876349,0.442803701516046,0.358688930117502,0.366728509585652,0.274582560296846,27.5743599257885,0.196705236320847,0.329476367915278,0.295352029809767,0.127083741910178,0.0513826240439302,0.277788707456227
17,2008,9.22354856212697,0.0596116504854369,0.0598207326578332,0.0426687354538402,0.124321179208689,54.5621347876899,0.642262250629479,0.5,0.21875,0.03125,0.25,0.0281334885525805,0.345362824990299,0.626503686457121,0.0434410442970255,0.0526428418574791,0.0738283757757329,0.0826021827519795,0.10656965546758,0.140166916327841,0.183179970040659,0.317569013481703,0.547628304821151,0.452371695178849,0.543001358959425,0.0460104834012813,0.0867792661619103,0.0229081731702582,0.301300718307125,0.909990300678952,0.703990701278574,0.177143965851766,0.557904946653734,0.372172172172172,0.362162162162162,0.265665665665666,27.4514274274274,0.180849001744524,0.331265749176197,0.312269819732506,0.128707113781741,0.046908315565032,0.231574864235842
18,2008,11.3087674714104,0.0668036998972251,0.0678210678210678,0.041973791973792,0.13899692937564,53.8135978507956,0.629591836734694,0.590163934426229,0.19672131147541,0.0327868852459016,0.180327868852459,0.0222903885480573,0.45439672801636,0.523312883435583,0.060952380952381,0.0621428571428571,0.0880952380952381,0.0990476190476191,0.135952380952381,0.158333333333333,0.168571428571429,0.226904761904762,0.537987679671458,0.462012320328542,0.532446264073695,0.0524053224155578,0.0827021494370522,0.0163766632548618,0.316069600818833,0.883268482490272,0.682822085889571,0.227188845601804,0.454191432670629,0.324839400428266,0.37237687366167,0.302783725910064,28.1579635974304,0.140986290157561,0.301411909146716,0.344178432576223,0.146920401064047,0.0665029670554532,0.245945391090125
19,2008,9.6998191681736,0.0571142284569138,0.0572051669183023,0.0390130043347783,0.104482586235627,55.1627204030227,0.61626746506986,0.875,0.0416666666666667,0,0.0833333333333333,0.019856499249124,0.394627064909061,0.585516435841815,0.0324127349443805,0.0508247027234369,0.0632911392405063,0.0859225163022631,0.126198695818949,0.182777138473341,0.199846566935175,0.258726505561949,0.610370123374458,0.389629876625542,0.592963148240787,0.0190095047523762,0.063698515924629,0.016341504085376,0.307987326996832,0.932011331444759,0.728211964672555,0.164860810135023,0.536079022266868,0.352659574468085,0.375354609929078,0.271985815602837,27.6302659574468,0.181469755040827,0.34394267622063,0.325779036827195,0.109981669721713,0.0388268621896351,0.2175
20,2008,10.1581745680106,0.0539785946952071,0.0553410553410553,0.0354156990246168,0.117865860746251,55.4020750757752,0.618799258229022,0.706896551724138,0.0862068965517241,0.0172413793103448,0.189655172413793,0.0211038961038961,0.328269944341373,0.650626159554731,0.0382693319305629,0.0472119936875329,0.0647027880063125,0.0861388742766965,0.1253287743293,0.172409258285113,0.188190426091531,0.277748553392951,0.620369295087679,0.379630704912321,0.578342618384401,0.0212395543175487,0.0719591457753018,0.0123026926648097,0.316155988857939,0.91895971206316,0.72,0.163258191959098,0.458837209302326,0.33948829350712,0.372918175235337,0.287593531257543,27.7972049239681,0.166453859547301,0.353569355774811,0.311781775972142,0.123389437028439,0.044805571677307,0.25261688764829
21,2008,12.6062036412677,0.079548275006205,0.084909204758923,0.0524293505205751,0.156935663815545,54.9392203263171,0.676924978371029,0.777777777777778,0.0666666666666667,0.0222222222222222,0.133333333333333,0.0643122676579926,0.440520446096654,0.495167286245353,0.0827481756849787,0.0732479691587498,0.101748588737436,0.097480380008261,0.136307311028501,0.155307724080958,0.153242461792648,0.199917389508468,0.613267203967762,0.386732796032238,0.454782285076293,0.0470164991936484,0.107927056196502,0.015382706860191,0.374891452673366,0.879767211490837,0.642167780252413,0.233676124395986,0.289625,0.317154596815614,0.362352336928608,0.320493066255778,28.2946366204417,0.12710396039604,0.292821782178218,0.298019801980198,0.176980198019802,0.105074257425743,0.318300086730269
22,2008,11.9479578392622,0.0640713706407137,0.0752810819618706,0.0473181007940366,0.112425076947999,53.2497551420176,0.670333225493368,0.512820512820513,0.384615384615385,0.0256410256410256,0.0769230769230769,0.0349139330951608,0.387301071776551,0.577784995128288,0.0578529232022815,0.0625381951517621,0.0802607455693624,0.0928906090853534,0.119372580973722,0.151965777144021,0.161947443471175,0.273171725402322,0.536886577835554,0.463113422164446,0.510973825394245,0.0390180458462039,0.0882783287270363,0.0251991546090067,0.336530645423508,0.837477653177312,0.68287149570572,0.186578051548063,0.417439401333984,0.349233683485449,0.349750301360427,0.301016015154124,27.9508575856725,0.185209211806682,0.27311060655206,0.318196561790464,0.151638014920532,0.0718456049302627,0.249512670565302
