"","state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm","full"
"11",13,2004,10.9004576659039,NA,NA,NA,0.129889298892989,47.7786854808763,0.617766310357538,0.571428571428571,0.333333333333333,0,0.0952380952380952,0.0343680709534368,0.35439763488544,0.611234294161123,0.0628205128205128,0.055982905982906,0.0786324786324786,0.0833333333333333,0.121794871794872,0.174358974358974,0.180769230769231,0.242307692307692,0.51664201183432,0.48335798816568,0.619416758951643,0.0450350682908822,0.0741971207087486,0.0254706533776301,0.235880398671096,0.871813816032508,0.73827980804725,0.189189189189189,0.474074074074074,0.388131220051603,0.338370807224475,0.229266494655363,3030.3199410247,0.20962962962963,0.330740740740741,0.281481481481481,0.115925925925926,0.0622222222222222,0.210306934444865,"georgia"
"12",16,2004,9.56351595424443,NA,NA,NA,0.138836378911993,49.0813316477033,0.596101446237686,0.725490196078431,0,0.0196078431372549,0.254901960784314,0.0140697186056279,0.380302393952121,0.605627887442251,0.0583529411764706,0.0682352941176471,0.0894117647058824,0.115529411764706,0.158117647058824,0.199764705882353,0.166352941176471,0.144235294117647,0.615012615643398,0.384987384356602,0.581106669471912,0.0387123921733642,0.100778455712182,0.0347149168945929,0.244687565747949,0.860450431488108,0.792393359949569,0.180517567851883,0.460809102402023,0.387968979249633,0.357996227206036,0.216097254244393,2955.90232655628,0.218487394957983,0.338865546218487,0.290546218487395,0.103781512605042,0.0483193277310924,0.209715386261502,"idaho"
"13",17,2004,8.96807511737089,NA,NA,NA,0.126436781609195,48.1724721001015,0.615202702702703,0.619047619047619,0.285714285714286,0,0.0952380952380952,0.0284263959390863,0.302876480541455,0.668697123519459,0.0325455249903138,0.0406819062378923,0.0666408368849283,0.0825261526540101,0.122820612165827,0.175900813638125,0.178612940720651,0.300271212708253,0.543544561165706,0.456455438834293,0.633840947546531,0.0548223350253807,0.0737732656514382,0.0284263959390863,0.209137055837563,0.886971235194585,0.770192632646164,0.198442262106333,0.60509337860781,0.408445945945946,0.335135135135135,0.212162162162162,2999.16385135135,0.208065062690613,0.345645543883429,0.302948153168417,0.109454422229753,0.0338868180277872,0.159410353102503,"illinois"
"14",18,2004,10.0922330097087,NA,NA,NA,0.138122728244601,48.6137827393731,0.611857538920879,0.676923076923077,0.184615384615385,0.0153846153846154,0.123076923076923,0.0239214011106365,0.411149081589064,0.564929517300299,0.0478155339805825,0.0577669902912621,0.0730582524271845,0.0910194174757282,0.136165048543689,0.186165048543689,0.19368932038835,0.214320388349515,0.543003851091142,0.456996148908858,0.615450460089878,0.0370211855339183,0.0843141450888081,0.030601326770811,0.232612882516585,0.878826803682295,0.753041622198506,0.230917254650417,0.514377682403434,0.370441458733205,0.340797611431009,0.248027297931329,3026.27873747068,0.194147800085434,0.321657411362666,0.310764630499786,0.126014523707817,0.0474156343442973,0.174454148471616,"indiana"
"15",19,2004,9.27473684210526,NA,NA,NA,0.118638776147362,49.7676387582314,0.621216848673947,0.833333333333333,0.0555555555555556,0,0.111111111111111,0.0200250312891114,0.369837296620776,0.610137672090113,0.041914076143905,0.0551868669228082,0.0736989172196996,0.0869717079986029,0.15158924205379,0.191407614390499,0.174641983932937,0.224589591337758,0.587628865979381,0.412371134020619,0.632155145448858,0.0284641851736003,0.0638098217078511,0.0319049108539256,0.243665936815765,0.919087785067166,0.800873907615481,0.194817358726194,0.57115987460815,0.37597503900156,0.341965678627145,0.237441497659906,3036.51294851794,0.210493441599001,0.362273579013117,0.295752654590881,0.0983760149906309,0.033104309806371,0.171620325982742,"iowa"
"16",20,2004,9.71052631578947,NA,NA,NA,0.125440451021846,50.0164212910532,0.611064189189189,0.616438356164384,0.150684931506849,0.0136986301369863,0.219178082191781,0.0171976318015224,0.316182689596842,0.666619678601635,0.0367184915646709,0.0479655970889845,0.0745947734039034,0.107343698312934,0.163910023155805,0.184584849487264,0.177307310618591,0.207575256367847,0.571327683615819,0.428672316384181,0.612371424545583,0.0393123855150063,0.0693250669296886,0.0242355925038749,0.254755530505848,0.894766539709409,0.757464788732394,0.19213419791373,0.471402344301652,0.379082207207207,0.353040540540541,0.222832207207207,3025.93918918919,0.199520924334226,0.375088065379738,0.283500070452304,0.0993377483443709,0.0425531914893617,0.198940131767402,"kansas"
"17",21,2004,16.5581395348837,NA,NA,NA,0.140470297029703,51.4332025603964,0.658571722576662,0.769230769230769,0.102564102564103,0.0256410256410256,0.102564102564103,0.0877917785581491,0.485230324313158,0.426977897128692,0.106261366588724,0.0823590542998181,0.116653676279553,0.116653676279553,0.151987529228371,0.167056378280073,0.130683294362172,0.128345024681736,0.544160132067685,0.455839867932315,0.462412226352747,0.0322180916976456,0.118339529120198,0.0208591491119372,0.366171003717472,0.846661170651278,0.66075845012366,0.257378740970072,0.2418410041841,0.341016670096728,0.346161761679358,0.252932702202099,3179.85429100638,0.147333471674621,0.271218095040465,0.286573978003735,0.163519402365636,0.131355052915543,0.276154171961033,"kentucky"
"18",22,2004,12.1128722382325,0.0414282159741229,0.0481069598900412,0.0285962949148328,0.119852416091407,48.3553056585716,0.649667142177841,0.506329113924051,0.341772151898734,0.0632911392405063,0.0886075949367089,0.0451943715716671,0.462914381111376,0.491891247316957,0.0831583368332633,0.0809183816323674,0.106957860842783,0.114097718045639,0.158616827663447,0.156236875262495,0.137617247655047,0.162396752064959,0.52195180147936,0.478048198520639,0.555396541443053,0.0492546213476446,0.0819320214669052,0.0372093023255814,0.276207513416816,0.785560859188544,0.679866809370912,0.230465949820789,0.409500901984366,0.353067047075606,0.33547313361864,0.257489300998573,3137.16107941037,0.184477611940299,0.298626865671642,0.30710447761194,0.137074626865672,0.0727164179104478,0.193476373558229,"louisiana"
"19",23,2004,11.0193321616872,NA,NA,NA,0.143141153081511,51.2979148814624,0.600454029511918,0.785714285714286,0.0357142857142857,0,0.178571428571429,0.0258743247085584,0.395791868069377,0.578333807222064,0.0610446821900566,0.0799244808055381,0.0843297671491504,0.112649465072373,0.141913152926369,0.171176840780365,0.18942731277533,0.159534298300818,0.546177891446434,0.453822108553566,0.601192165767812,0.040590405904059,0.0635821742832813,0.0161793925631564,0.278455861481692,0.885633001422475,0.777051973871059,0.192942515651679,0.57048899056334,0.37627695800227,0.366628830874007,0.223325766174801,2954.10442678774,0.215524594825135,0.335797554734148,0.282058572647142,0.118282627239124,0.0483366505544498,0.210618436406068,"maine"
"20",24,2004,9.31650750341064,NA,NA,NA,0.132603122815195,49.5685028248588,0.616046511627907,0.413793103448276,0.482758620689655,0,0.103448275862069,0.0137529137529138,0.315151515151515,0.671095571095571,0.0304313310399577,0.0357237364382112,0.0518655729028844,0.0640381053188674,0.0979094998676899,0.152685895739614,0.18893887271765,0.378406985975126,0.562485400607335,0.437514599392665,0.641808436261944,0.0396178047075274,0.0715450943835936,0.0221393614542065,0.224889303192729,0.915017462165309,0.770449778606385,0.182730455075846,0.590367079728782,0.392325581395349,0.336046511627907,0.226511627906977,3020.95581395349,0.242304104477612,0.353777985074627,0.270522388059701,0.0923507462686567,0.041044776119403,0.189592869188147,"maryland"
"21",25,2004,10.5685512367491,NA,NA,NA,0.159704251386322,49.5718025430067,0.607915437561455,0.588235294117647,0.215686274509804,0.0392156862745098,0.156862745098039,0.039832285115304,0.311382414601061,0.648785300283635,0.0612939841089671,0.0574631101021566,0.0675368898978434,0.0790295119182747,0.107264472190692,0.147843359818388,0.179909194097616,0.299659477866061,0.487584928968499,0.512415071031501,0.607362718542231,0.0576212755478946,0.0659935976360502,0.0307805959123369,0.238241812361487,0.913220088626292,0.766022881043179,0.191468376279127,0.632060313929057,0.404006882989184,0.339724680432645,0.198500491642085,3088.79019174041,0.235700197238659,0.340976331360947,0.266025641025641,0.116000986193294,0.0412968441814596,0.193075041832926,"massachusetts"
"22",26,2004,9.87444608567208,NA,NA,NA,0.133595284872299,50.4116154496758,0.615751121076233,0.571428571428571,0.244897959183673,0,0.183673469387755,0.0174108396517832,0.357483852850323,0.625105307497894,0.0389819587628866,0.0573453608247423,0.069909793814433,0.0885953608247423,0.130798969072165,0.159149484536082,0.191365979381443,0.263853092783505,0.560797528784049,0.439202471215951,0.563713080168776,0.0528832630098453,0.0841068917018284,0.0267229254571027,0.272573839662447,0.913972448692719,0.775813692480359,0.20123664980326,0.581715893108298,0.385930493273543,0.334921524663677,0.249159192825112,2945.3951793722,0.187306936253861,0.333894973322101,0.325470373490593,0.112047177759056,0.0412805391743892,0.218465909090909,"michigan"
"23",27,2004,8.46092362344583,NA,NA,NA,0.116530278232406,49.0355860267711,0.577538361083905,0.75,0.0416666666666667,0.0416666666666667,0.166666666666667,0.011441647597254,0.271003595946388,0.717554756456358,0.0307179866765359,0.0318282753515914,0.0514433752775722,0.0714285714285714,0.108438193930422,0.18319763138416,0.197261287934863,0.325684678016284,0.567364290385873,0.432635709614127,0.654575163398693,0.0356209150326797,0.0627450980392157,0.0196078431372549,0.227450980392157,0.939175931981687,0.84281045751634,0.189757058437295,0.673114754098361,0.38752856676461,0.368266405484819,0.207639569049951,2944.36238981391,0.214986910994764,0.384816753926702,0.299738219895288,0.074934554973822,0.0255235602094241,0.221087314662273,"minnesota"
"24",28,2004,12.1819607843137,NA,NA,NA,0.116971279373368,50.1072456186241,0.657291666666667,0.5,0.227272727272727,0,0.272727272727273,0.0562939796716184,0.408652593171749,0.535053427156633,0.108338405356056,0.0928180158247109,0.106208155812538,0.102251978088862,0.149117468046257,0.152160681679854,0.134814363968351,0.154290931223372,0.510294500912171,0.489705499087829,0.54981742305686,0.0448617631716223,0.0623369848721961,0.0219092331768388,0.321074595722483,0.843039958213633,0.675795513823683,0.226143790849673,0.365354330708661,0.333333333333333,0.34296875,0.280729166666667,3094.6078125,0.166012045037968,0.2827965435978,0.293270489656978,0.156847342236187,0.101073579471066,0.25,"mississippi"
"25",29,2004,10.3390557939914,NA,NA,NA,0.12810773480663,50.2525077827741,0.600069013112491,0.577777777777778,0.244444444444444,0,0.177777777777778,0.0245674740484429,0.386851211072664,0.588581314878893,0.0637557959814529,0.0602782071097372,0.0861669242658424,0.107032457496136,0.155332302936631,0.180448222565688,0.16499227202473,0.181993817619784,0.51658604008293,0.48341395991707,0.576312154696133,0.0417817679558011,0.0738950276243094,0.0286602209944751,0.279350828729282,0.891078838174274,0.743616287094548,0.220379965457686,0.500691562932227,0.371980676328502,0.351621808143547,0.240855762594893,2981.05072463768,0.185492227979275,0.350259067357513,0.286701208981002,0.121934369602763,0.0556131260794473,0.206410707995773,"missouri"
"26",30,2004,9.50248756218905,NA,NA,NA,0.135243014792205,50.3783274440518,0.590248476324426,0.673469387755102,0.0204081632653061,0,0.306122448979592,0.0190140845070423,0.365258215962441,0.615727699530516,0.0666316894018888,0.0703043022035677,0.0978488982161595,0.116474291710388,0.160283315844701,0.198845750262329,0.169202518363064,0.120409233997901,0.574082784571966,0.425917215428034,0.621685050457639,0.0391926777751701,0.0718141281389345,0.028162403191739,0.239145740436517,0.817136150234742,0.784709193245779,0.215529411764706,0.582448690728945,0.386779184247539,0.361697140178153,0.214486638537271,2951.43952180028,0.21045197740113,0.334274952919021,0.296845574387947,0.108757062146893,0.0496704331450094,0.206962785114046,"montana"
"27",31,2004,9.53233590733591,NA,NA,NA,0.107949103844575,51.4092908191314,0.612735720142115,0.533333333333333,0.111111111111111,0.0222222222222222,0.333333333333333,0.032152141195786,0.388288411547407,0.579559447256807,0.0468071915685059,0.0613763174209547,0.088034717916925,0.105703657780533,0.154835709857409,0.199318040917545,0.17451952882827,0.169404835709857,0.608588621444201,0.391411378555799,0.636114911080711,0.0255813953488372,0.0638850889192887,0.0218878248974008,0.252530779753762,0.893987125051363,0.779023656502119,0.195890410958904,0.548763736263736,0.363350642251981,0.357201421153321,0.232713856244876,3051.11833834381,0.196462846174938,0.355086372360845,0.302577460926789,0.104880723882643,0.0409925966547848,0.195896298350201,"nebraska"
"28",32,2004,9.33955223880597,NA,NA,NA,0.125786163522013,49.968183499815,0.517916512744736,0.716417910447761,0.0895522388059701,0.054726368159204,0.139303482587065,0.0292592592592593,0.354444444444444,0.616296296296296,0.0478187919463087,0.0524328859060403,0.0721476510067114,0.0817953020134228,0.13506711409396,0.184144295302013,0.195889261744966,0.230704697986577,0.525964391691395,0.474035608308605,0.603780578206079,0.0470719051148999,0.0674573758339511,0.0233506300963677,0.258339510748703,0.827586206896552,0.7824314306894,0.229259259259259,0.629451038575668,0.403029183598079,0.364240857037311,0.196896933875139,2918.44366457333,0.20584968530174,0.330618289522399,0.286560533135876,0.133654202147353,0.0433172898926324,0.191044776119403,"nevada"
"29",33,2004,10.2645768025078,NA,NA,NA,0.150218861918026,50.2645290581162,0.584111221449851,0.838709677419355,0,0.032258064516129,0.129032258064516,0.0165075576770088,0.342084327764519,0.641408114558473,0.0367014046216584,0.0516538287267784,0.0552786588128681,0.0831445400996828,0.113955595831445,0.17149977344812,0.204123244222927,0.28364295423652,0.565165404543643,0.434834595456357,0.643524965187985,0.0401830117366222,0.0674358464292819,0.0175054704595186,0.231350706186592,0.893354556307203,0.797294609110802,0.200319233838787,0.646494907130018,0.39622641509434,0.346573982125124,0.21012909632572,3024.47646474677,0.253134328358209,0.359800995024876,0.25771144278607,0.0897512437810945,0.0396019900497512,0.20574358974359,"new hampshire"
"30",34,2004,10.3765896703867,NA,NA,NA,0.134047360053552,51.2483881913811,0.604210174588589,0.612244897959184,0.163265306122449,0.0612244897959184,0.163265306122449,0.0321769733534439,0.328976034858388,0.638846991788168,0.035609469771082,0.0423596165134025,0.0648601056544707,0.0752298963020935,0.100273918998239,0.142927020152612,0.174623361377421,0.364116611230679,0.541029090297629,0.458970909702371,0.592912198391421,0.0546246648793566,0.0777479892761394,0.0201072386058981,0.254607908847185,0.899464255817847,0.751923076923077,0.181368853145681,0.607979840403192,0.38066995238493,0.353604544315429,0.208503884387269,3103.78623339738,0.227859778597786,0.329755115732976,0.286061724253606,0.115062059711506,0.0412613217041261,0.171169600836674,"new jersey"
"31",35,2004,10.4370060437006,NA,NA,NA,0.146930884485259,50.950016123831,0.610655078062128,0.706349206349206,0.0476190476190476,0.0238095238095238,0.222222222222222,0.0542285345384119,0.350064557779212,0.595706907682376,0.0720867208672087,0.0733514001806685,0.104607046070461,0.116350496838302,0.151580849141825,0.166034327009937,0.148870822041554,0.167118337850045,0.536451612903226,0.463548387096774,0.557025326665591,0.0408130343603807,0.0963058557831908,0.0319406355863849,0.273915147604452,0.813408723747981,0.776239536381198,0.201289282836422,0.518338988528034,0.403347819089007,0.355222919684532,0.207790117495574,2911.15950426525,0.193454779945188,0.28018700628728,0.313719168144446,0.143640174109302,0.0689988715137837,0.225593667546174,"new mexico"
"32",36,2004,9.93006204173717,NA,NA,NA,0.140090646889164,49.812136325852,0.624151409175067,0.5,0.189655172413793,0.0862068965517241,0.224137931034483,0.0345326716294458,0.316790736145575,0.648676592224979,0.0595014111006585,0.0540921919096896,0.0787864534336783,0.0867826904985889,0.119238005644403,0.15098777046096,0.169096895578551,0.281514581373471,0.495653973509934,0.504346026490066,0.602728400165358,0.0576684580405126,0.0758577924762298,0.0245969408846631,0.239148408433237,0.894856434620946,0.74994850669413,0.197895171275279,0.6,0.416375231433861,0.334499074264555,0.202633203044641,3004.77165192347,0.213594232749743,0.312461380020597,0.310401647785788,0.116580844490216,0.046961894953656,0.194362017804154,"new york"
"33",37,2004,12.8200701375776,NA,NA,NA,0.126489138051857,50.1852763324427,0.630503254707076,0.361111111111111,0.375,0,0.263888888888889,0.0573471676948962,0.399326977005048,0.543325855300056,0.0706989963584688,0.0753175237587708,0.108446576072475,0.106048494537703,0.146105337951861,0.167332800426326,0.153210764721556,0.172839506172839,0.535887181645969,0.464112818354031,0.552814186584426,0.0406532557650522,0.0675685147543282,0.0265647998878531,0.312399243008341,0.852225727304592,0.742941217683739,0.222510883302907,0.382945736434109,0.356617904388605,0.344299013088822,0.245117939385455,3124.66382025618,0.188733581512959,0.300625131699094,0.299150101847299,0.139004003652455,0.0724871812881927,0.201273885350318,"north carolina"
"34",38,2004,7.79712230215827,NA,NA,NA,0.106324472960587,48.8875114784206,0.570840950639854,0.727272727272727,0,0,0.272727272727273,0.0357142857142857,0.299908424908425,0.664377289377289,0.0403517847904811,0.0486290739782721,0.0781169167097776,0.0957061562338334,0.160889808587688,0.209001551991723,0.200724262803932,0.166580444904294,0.586238532110092,0.413761467889908,0.691109074243813,0.0238313473877177,0.0563703024747938,0.035288725939505,0.19340054995417,0.896788990825688,0.794238683127572,0.204399633363886,0.628269848554383,0.359232175502742,0.355118829981718,0.239031078610603,3051.44926873857,0.194508009153318,0.37025171624714,0.318535469107551,0.0851258581235698,0.0315789473684211,0.167910447761194,"north dakota"
"35",39,2004,11.2467921300257,0.0449744463373083,0.0514002732240437,0.0386514558147454,0.148966613672496,49.8882494004796,0.643163411148166,0.31304347826087,0.434782608695652,0.00869565217391304,0.243478260869565,0.0186394774573841,0.434124581806596,0.54723594073602,0.100546448087432,0.087431693989071,0.110200364298725,0.114571948998179,0.148087431693989,0.155555555555556,0.139708561020036,0.143897996357013,0.411858463500159,0.588141536499841,0.530716451252593,0.0633476942715813,0.0812190840912717,0.0387745332695069,0.285942237115047,0.867112810707457,0.697759415223264,0.261236850494103,0.50512,0.338891535651898,0.336827060505002,0.273781165634429,3146.77656026679,0.175007969397514,0.292636276697482,0.328020401657635,0.149187121453618,0.055148230793752,0.219227608874281,"ohio"
"36",40,2004,11.6073326248672,0.0611821638437608,0.0587315377932233,0.036755823986195,0.133739630946335,51.6309988129557,0.615866035182679,0.742489270386266,0.0472103004291846,0.00858369098712446,0.201716738197425,0.0379468067084533,0.394375741148569,0.567677452142978,0.0711654062439403,0.0795035873569905,0.0988947062245492,0.120418848167539,0.157068062827225,0.170447934845841,0.154741128563118,0.147760325770797,0.568305084745763,0.431694915254237,0.535726379952591,0.0409752793769048,0.0894006095496106,0.0235353877412801,0.310362343379614,0.837150127226463,0.712423832092078,0.233977619532045,0.400306748466258,0.370771312584574,0.347767253044655,0.23680649526387,3044.6600135318,0.184241806758363,0.300560366785532,0.303107488537952,0.132789947359484,0.0793003905586687,0.24311377245509,"oklahoma"
"37",41,2004,10.6599286563615,NA,NA,NA,0.160208968219417,50.1633362293658,0.606507592190889,0.704697986577181,0.0604026845637584,0.0335570469798658,0.201342281879195,0.0258808177468465,0.328403653762505,0.645715528490648,0.0574010747435271,0.0676599902296043,0.0664386907669761,0.128724963361016,0.158036150464094,0.182462139716659,0.178065461651197,0.161211529066927,0.521890655630582,0.478109344369418,0.564772479860657,0.056607881558894,0.0738079686479425,0.0274330502939255,0.27737861963858,0.852601785325495,0.829787234042553,0.192240627724499,0.560672195547796,0.385249457700651,0.35943600867679,0.206073752711497,3045.76203904555,0.206401045068583,0.328107990420205,0.301763553233181,0.113868930981929,0.0498584802961028,0.248506306705023,"oregon"
"38",42,2004,10.0383734249714,0.0472222222222222,0.0543022559393092,0.0281801944830323,0.122499523718804,51.1615192787263,0.622146118721461,0.509803921568627,0.254901960784314,0.0196078431372549,0.215686274509804,0.01810558414332,0.443682104059463,0.538212311797218,0.0541915505419155,0.0586153505861535,0.0920150409201504,0.102632161026322,0.143994691439947,0.168104401681044,0.174518911745189,0.205927892059279,0.52568264273439,0.47431735726561,0.56215390490739,0.0458277639870155,0.0922283750238686,0.0292151995417224,0.270574756540004,0.908813429988554,0.755911517925248,0.216561724861668,0.567318757192175,0.375,0.350646879756469,0.226978691019787,3041.99353120244,0.194046937607327,0.343445907269605,0.296317496660943,0.12192329708071,0.0442663613814158,0.194216490816725,"pennsylvania"
