fips,state,county,year,menthlth,heartattack,ACheartdis,stroke,asthma,age,sex,white,black,asian,race_other,educ1,educ2,educ3,income1,income2,income3,income4,income5,income6,income7,income8,married,unmarried,employed,out_of_work,homemaker,student,employ_other,hlthplan,exercise,smoke,drink,bmi_cat1,bmi_cat2,bmi_cat3,bmi_cts,genhlth_ex,genhlth_vg,genhlth_go,genhlth_fa,genhlth_po,qlactlm
1003,1,3,2005,12.48387097,0.065217391,0.043010753,NA,0.064516129,54.22580645,0.666666667,1,NA,NA,NA,NA,0.376344086,0.623655914,0.073170732,0.048780488,0.073170732,0.109756098,0.170731707,0.146341463,0.158536585,0.219512195,0.604395604,0.395604396,0.419354839,0.021505376,0.150537634,0.021505376,0.387096774,0.838709677,0.741935484,0.225806452,0.505376344,0.411111111,0.366666667,0.222222222,26.196,0.268817204,0.301075269,0.215053763,0.129032258,0.086021505,0.260869565
1015,1,15,2005,14.70588235,0.081395349,0.114942529,0.114942529,0.103448276,50.34482759,0.724137931,1,NA,NA,NA,0.104651163,0.465116279,0.430232558,0.082191781,0.109589041,0.123287671,0.136986301,0.136986301,0.136986301,0.082191781,0.191780822,0.597701149,0.402298851,0.436781609,0.045977011,0.068965517,0.057471264,0.390804598,0.885057471,0.655172414,0.264367816,0.32183908,0.282352941,0.364705882,0.352941176,28.23941176,0.103448276,0.264367816,0.356321839,0.172413793,0.103448276,0.341176471
1043,1,43,2005,12.59090909,0.046875,0.079365079,0.015625,0.15625,53.40625,0.703125,1,NA,NA,NA,0.078125,0.421875,0.5,0.019230769,0.096153846,0.115384615,0.076923077,0.192307692,0.134615385,0.153846154,0.211538462,0.65625,0.34375,0.53125,0.03125,0.09375,0.03125,0.3125,0.8125,0.734375,0.265625,0.296875,0.491803279,0.295081967,0.213114754,26.36655738,0.046875,0.375,0.296875,0.171875,0.109375,0.234375
1051,1,51,2005,10.46666667,0.055555556,0.092592593,0.037037037,0.055555556,50.42592593,0.685185185,NA,NA,NA,NA,0.074074074,0.462962963,0.462962963,0.023809524,0.071428571,0.142857143,0.142857143,0.119047619,0.142857143,0.238095238,0.119047619,0.518518519,0.481481481,0.537037037,0.037037037,0.074074074,0.074074074,0.277777778,0.87037037,0.703703704,0.226415094,0.314814815,0.44,0.32,0.24,26.4238,0.185185185,0.296296296,0.277777778,0.166666667,0.074074074,0.283018868
1055,1,55,2005,12.96428571,0.083333333,0.036144578,0.084337349,0.154761905,55.08536585,0.595238095,NA,NA,NA,NA,0.071428571,0.583333333,0.345238095,0.074626866,0.104477612,0.119402985,0.134328358,0.119402985,0.179104478,0.149253731,0.119402985,0.5,0.5,0.404761905,0.047619048,0.154761905,NA,0.392857143,0.915662651,0.678571429,0.214285714,0.273809524,0.353658537,0.390243902,0.256097561,27.48646341,0.130952381,0.30952381,0.238095238,0.238095238,0.083333333,0.301204819
1069,1,69,2005,8.125,0.037037037,0.037735849,0.037037037,0.111111111,51.96296296,0.648148148,NA,NA,NA,NA,NA,0.481481481,0.518518519,0.104166667,0.083333333,0.145833333,0.083333333,0.083333333,0.125,0.270833333,0.104166667,0.5,0.5,0.574074074,0.018518519,0.111111111,0.018518519,0.277777778,0.851851852,0.685185185,0.203703704,0.407407407,0.301886792,0.396226415,0.301886792,28.27377358,0.203703704,0.259259259,0.277777778,0.166666667,0.092592593,0.203703704
1073,1,73,2005,10.36842105,0.07173913,0.065502183,0.045454545,0.098039216,51.79826464,0.668831169,0.375,0.625,NA,NA,0.023861171,0.36659436,0.609544469,0.078328982,0.078328982,0.114882507,0.109660574,0.11227154,0.146214099,0.195822454,0.164490862,0.438177874,0.561822126,0.495670996,0.04978355,0.095238095,0.023809524,0.335497835,0.88961039,0.677489177,0.219565217,0.420824295,0.391982183,0.336302895,0.271714922,27.30545657,0.152838428,0.290393013,0.344978166,0.14628821,0.065502183,0.253796095
1077,1,77,2005,9.25,0.115942029,0.088235294,0.057971014,0.130434783,50.48529412,0.724637681,NA,NA,NA,1,0.057971014,0.376811594,0.565217391,0.122807018,0.087719298,0.140350877,0.087719298,0.122807018,0.175438596,0.192982456,0.070175439,0.608695652,0.391304348,0.420289855,0.115942029,0.130434783,NA,0.333333333,0.855072464,0.724637681,0.264705882,0.130434783,0.546875,0.234375,0.21875,26.53578125,0.231884058,0.231884058,0.275362319,0.15942029,0.101449275,0.289855072
1081,1,81,2005,10.20689655,0.015151515,0.030769231,0.03030303,0.166666667,48.71875,0.636363636,0.333333333,0.333333333,NA,0.333333333,0.015151515,0.409090909,0.575757576,0.055555556,0.055555556,0.148148148,0.111111111,0.111111111,0.12962963,0.166666667,0.222222222,0.560606061,0.439393939,0.606060606,0.090909091,0.045454545,0.03030303,0.227272727,0.848484848,0.712121212,0.227272727,0.363636364,0.366666667,0.383333333,0.25,27.04866667,0.184615385,0.292307692,0.323076923,0.138461538,0.061538462,0.15625
1089,1,89,2005,10.70212766,0.036363636,0.036585366,0.024242424,0.103658537,50.82317073,0.612121212,0.333333333,NA,NA,0.666666667,0.006060606,0.333333333,0.660606061,0.045801527,0.045801527,0.083969466,0.091603053,0.099236641,0.129770992,0.190839695,0.312977099,0.56969697,0.43030303,0.484848485,0.078787879,0.151515152,0.012121212,0.272727273,0.872727273,0.690909091,0.187878788,0.4,0.414012739,0.312101911,0.27388535,27.10585987,0.181818182,0.333333333,0.315151515,0.115151515,0.054545455,0.212121212
