fips,state,county,year,menthlth,heartattack,ACheartdis,stroke,asthma,age,sex,white,black,asian,race_other,educ1,educ2,educ3,income1,income2,income3,income4,income5,income6,income7,income8,married,unmarried,employed,out_of_work,homemaker,student,employ_other,hlthplan,exercise,smoke,drink,bmi_cat1,bmi_cat2,bmi_cat3,bmi_cts,genhlth_ex,genhlth_vg,genhlth_go,genhlth_fa,genhlth_po,qlactlm
1003,1,3,2001,11.07317073,NA,0.010526316,0.03125,0.086956522,48.08695652,0.463768116,1,NA,NA,NA,0.020618557,0.422680412,0.556701031,0.091954023,0.045977011,0.057471264,0.218390805,0.103448276,0.16091954,0.16091954,0.16091954,0.567010309,0.432989691,0.515463918,0.051546392,0.12371134,0.010309278,0.298969072,0.87628866,0.731958763,0.257731959,NA,0.375,0.427083333,0.197916667,26.43990104,0.24742268,0.288659794,0.288659794,0.082474227,0.092783505,0.210526316
1015,1,15,2001,13.97058824,0.04494382,0.04494382,0.011235955,0.153846154,51.50769231,0.646153846,1,NA,NA,NA,0.02247191,0.539325843,0.438202247,0.0875,0.125,0.0625,0.0625,0.2125,0.2,0.1125,0.1375,0.633333333,0.366666667,0.611111111,0.055555556,0.088888889,NA,0.244444444,0.842696629,0.711111111,0.222222222,NA,0.406976744,0.302325581,0.290697674,27.24181977,0.157303371,0.292134831,0.325842697,0.101123596,0.123595506,0.266666667
1055,1,55,2001,11.93548387,0.064102564,0.052631579,0.08974359,0.137931034,50.96551724,0.620689655,1,NA,NA,NA,0.08974359,0.487179487,0.423076923,0.089552239,0.119402985,0.089552239,0.194029851,0.164179104,0.104477612,0.164179104,0.074626866,0.576923077,0.423076923,0.5,0.076923077,0.141025641,0.012820513,0.269230769,0.846153846,0.5,0.346153846,NA,0.25,0.421052632,0.328947368,28.60059474,0.102564103,0.269230769,0.346153846,0.192307692,0.08974359,0.307692308
1069,1,69,2001,10.42307692,0.068965517,0.086206897,NA,NA,NA,NA,1,NA,NA,NA,0.120689655,0.5,0.379310345,0.085106383,0.170212766,0.042553191,0.170212766,0.14893617,0.234042553,0.085106383,0.063829787,0.465517241,0.534482759,0.568965517,0.068965517,0.051724138,0.017241379,0.293103448,0.810344828,0.603448276,0.263157895,NA,0.309090909,0.418181818,0.272727273,28.11658182,0.224137931,0.24137931,0.24137931,0.172413793,0.120689655,0.137931034
1073,1,73,2001,10.54216867,0.07038835,0.068627451,0.043902439,0.118309859,46.67335244,0.602816901,NA,NA,NA,NA,0.024096386,0.397590361,0.578313253,0.093406593,0.082417582,0.112637363,0.126373626,0.131868132,0.153846154,0.14010989,0.159340659,0.472154964,0.527845036,0.54939759,0.043373494,0.093975904,0.03373494,0.279518072,0.876811594,0.663461538,0.22705314,NA,0.385185185,0.355555556,0.259259259,27.25646988,0.185096154,0.305288462,0.266826923,0.170673077,0.072115385,0.224637681
1081,1,81,2001,6.827586207,0.015625,0.015625,NA,0.083333333,41.27868852,0.590163934,1,NA,NA,NA,0.076923077,0.292307692,0.630769231,0.155172414,0.086206897,0.086206897,0.137931034,0.103448276,0.103448276,0.103448276,0.224137931,0.390625,0.609375,0.523076923,0.030769231,0.061538462,0.184615385,0.2,0.861538462,0.753846154,0.21875,NA,0.515625,0.296875,0.1875,25.86644219,0.2,0.384615385,0.276923077,0.092307692,0.046153846,0.169230769
1089,1,89,2001,7.944444444,0.030487805,0.049079755,0.030487805,0.096774194,48.07258065,0.64516129,1,NA,NA,NA,0.052941176,0.3,0.647058824,0.047297297,0.033783784,0.081081081,0.054054054,0.128378378,0.209459459,0.202702703,0.243243243,0.583333333,0.416666667,0.668639053,0.01183432,0.076923077,NA,0.24260355,0.917159763,0.752941176,0.195266272,NA,0.4,0.393939394,0.206060606,26.70929636,0.24852071,0.337278107,0.26035503,0.130177515,0.023668639,0.189349112
1095,1,95,2001,13.47826087,0.083333333,0.066666667,0.066666667,NA,NA,NA,NA,NA,NA,1,0.083333333,0.566666667,0.35,0.192307692,0.096153846,0.115384615,0.134615385,0.115384615,0.153846154,0.115384615,0.076923077,0.6,0.4,0.483333333,0.05,0.1,NA,0.366666667,0.816666667,0.633333333,0.4,NA,0.423728814,0.372881356,0.203389831,26.48648644,0.2,0.25,0.266666667,0.15,0.133333333,0.383333333
1097,1,97,2001,10.66666667,0.032520325,0.048979592,0.020325203,0.097435897,44.75647668,0.651282051,0.333333333,0.666666667,NA,NA,0.020325203,0.463414634,0.516260163,0.099547511,0.081447964,0.117647059,0.108597285,0.158371041,0.176470588,0.122171946,0.135746606,0.463414634,0.536585366,0.630081301,0.06097561,0.069105691,0.044715447,0.195121951,0.824489796,0.658536585,0.272357724,NA,0.386554622,0.340336134,0.273109244,27.41979706,0.220408163,0.27755102,0.318367347,0.13877551,0.044897959,0.171428571
1101,1,101,2001,11.26530612,0.061946903,0.053097345,0.044247788,0.08490566,48.20754717,0.607476636,NA,NA,NA,1,0.03539823,0.371681416,0.592920354,0.114583333,0.0625,0.125,0.09375,0.260416667,0.135416667,0.104166667,0.104166667,0.415929204,0.584070796,0.557522124,0.061946903,0.044247788,0.07079646,0.265486726,0.803571429,0.663716814,0.221238938,NA,0.365384615,0.403846154,0.230769231,27.15143462,0.194690265,0.274336283,0.309734513,0.168141593,0.053097345,0.14159292
