COUNTY,PM25_2000,PM25_2001,PM25_2002,PM25_2003,PM25_2004,PM25_2005,PM25_2006,PM25_2007,PM25_2008,PM25_2009,PM25_2010,PM25_2011,PM25_2012,Ozone_2000,Ozone_2001,Ozone_2002,Ozone_2003,Ozone_2004,Ozone_2005,Ozone_2006,Ozone_2007,Ozone_2008,Ozone_2009,Ozone_2010,Ozone_2011,Ozone_2012
27151,11.4266893648197,9.60490375210296,8.79099315004279,10.1500006454017,9.58191705499635,11.0378263902896,10.922000941084,10.3041207157198,10.9878049486179,9.25347344593966,12.5458064301708,8.00732108702224,7.98664690991247,0.0432769473152015,0.0409337724216354,0.040095161060794,0.0421586298692992,0.039269438662486,0.0428077719677244,0.0419329100838731,0.0416221435495518,0.0413983916461176,0.0401901060290246,0.0406330064925362,0.0403616088306612,0.0457374589370709
27153,9.35643439143677,8.12286028573505,7.56295586320082,8.91931422063973,7.43836764117303,9.07998398588444,8.98905604194788,8.9695923062173,9.50426614726443,8.00367044834716,10.9837853981855,6.96715040937803,6.10186812885805,0.0426771558415669,0.0408249473332832,0.0423473556854738,0.0442064747200948,0.0400248137252289,0.0439818168177115,0.04348432335107,0.042702743390544,0.0414439892458339,0.03945487978414,0.0398411497853172,0.0392659858458716,0.0427228050394307
27155,10.1328994348592,9.28929277590231,8.6535120245125,9.49590261588822,9.22785089601458,10.4501238812155,10.5108168205638,9.49382062698384,10.2305076730866,8.64280050022265,11.3245768999785,7.86675994773317,7.60876374293462,0.0403909344894193,0.0399386045301529,0.0378310167434843,0.0412236614358273,0.038087491006056,0.0411029092052374,0.0411931029221583,0.0396326314032448,0.0393001752093595,0.0385969869043901,0.0395114629018701,0.039358550297997,0.0432557630214033
27157,12.4083815487173,10.9573492172191,9.89618830221812,10.7458584645265,10.2435604272871,11.8331467448716,10.9213142429098,11.8808238355395,11.5077868590184,10.0158226712597,12.5445638994448,8.38100397561744,7.84015583782093,0.0418539426019975,0.0402546058270387,0.0430829526839993,0.0427969644541859,0.0378570729785841,0.0419877354257482,0.0408005391198949,0.0417096928920466,0.0399418829383493,0.0401259191840747,0.0391070454225675,0.0382885226008023,0.0446240764417809
27159,9.73024291968832,8.47798077085973,7.78941024145328,9.05435827838502,7.71019266239919,9.67107428256575,9.49494386140464,9.46980733114587,9.80283152029419,7.51794553555129,11.1485826183539,6.77897448031594,5.6857198412881,0.0422171715685967,0.0399463272794576,0.0420294136843651,0.0434044675804796,0.0392769766703591,0.0415590560435841,0.042472960606688,0.0415325373746793,0.0406094459025511,0.0383572566520884,0.038967207896659,0.0382563843344937,0.0413803194483402
27161,11.5486516020437,10.4795216210557,9.66813049700683,11.182669509701,10.0607555964645,11.6516114741859,10.9900553890702,11.4821745307553,11.7141242366829,10.2020974638859,13.5956231315234,8.40784787648766,7.46082014120483,0.042190541615192,0.0412231864132227,0.0426981338674738,0.0430218114213606,0.0396936483010919,0.0427896026329936,0.0419664246305835,0.0427844477111128,0.0409549410967227,0.0404990399292575,0.0405540510665822,0.0391932409430994,0.0447819521917482
27163,11.3428182868102,11.1593262228816,9.74224200417224,10.4527022188103,9.78001575503608,10.8287073425958,9.85859845560692,11.1399736388629,10.5047520304317,9.76110295288156,10.7085304517394,8.78077325597575,7.80480709924267,0.0420605023405836,0.0432457825924916,0.042827175484664,0.0459802129089123,0.0400497908891165,0.0440855181832097,0.0428908263304349,0.0425021869357213,0.040882800883328,0.0404070381827479,0.0400098054056199,0.0386324060506962,0.0446608760901897
27165,11.1148865116247,9.84843293396682,9.37177325959101,10.9506181316727,9.72703674488431,11.2853663888778,10.8719490339654,11.0644708663722,11.3581419896564,9.60801967940005,13.2089300668135,8.13287257687178,7.5543590135457,0.0437761011857249,0.0413689716936687,0.0437180947268347,0.0426367891285915,0.0395694286637588,0.0427462826592051,0.0423425116288002,0.0423894243047262,0.0409292728479364,0.0406429588942228,0.0405314024157541,0.0407376499784013,0.0466047255688538
27167,10.4479818582946,9.46436027227526,8.67563067836475,9.28696309453188,9.21260642857097,10.5967478249036,10.5500140639113,9.57810285787123,10.1262743892962,9.20414128833631,10.7375334054347,7.83363529354292,6.89314422011207,0.0394768153203115,0.040225202120289,0.0394323945060565,0.0417995502448233,0.037593992161959,0.0409133133855804,0.0416546091583425,0.0395727795138431,0.038906977229971,0.0377347825179045,0.0389632826873988,0.0388860032452218,0.042922424218702
27169,10.0040199718656,9.41307058493355,8.69632356496483,9.09778806262309,8.27826481053521,9.57799692218126,9.25273246535229,9.89518917423107,10.0536602969095,9.07945822905638,10.3659751044385,7.29410559232588,7.38434421572601,0.0430903783727101,0.042037994465581,0.0438393994763794,0.0448510934061654,0.0388895608892342,0.0447305087543607,0.0417357986660171,0.0425045640310071,0.0406511122165519,0.0404287939741073,0.0398042360033466,0.0392048230861027,0.0448593742563709
27171,10.6268980909984,10.4091807668675,9.18471938440753,10.5718607077743,9.20336957044882,10.6567845394519,9.89238885316211,10.6971099439056,10.7737063618306,10.2311089200152,11.6410280338793,8.305397456102,7.63404546575813,0.042320602915861,0.0416463977536416,0.0427964256802134,0.0456863649935873,0.0403818916719547,0.0440080018342156,0.0424836778324476,0.042907109232809,0.0411219393666959,0.0400402473123412,0.040571053188424,0.0390449939575462,0.0443102728416518
27173,11.0590982392417,9.49714138543712,8.96214407861824,10.4607014119165,9.64920446008291,11.2434152042346,10.6883101642695,10.5318804979452,10.930061214485,8.87412727450863,13.0687954306066,7.6455724627077,7.34215196727039,0.0437007655972372,0.041370479467879,0.0401986805080469,0.041678519707098,0.0385593062820813,0.0416222594080809,0.041511937950789,0.0408992825269078,0.0422237367395926,0.0405239617708415,0.041055982641453,0.040326748704026,0.0457099806350353
28001,13.0086282587135,10.965766688406,10.3279099441004,11.4687036089821,10.7595395231865,13.0837544403519,11.9556233905012,10.8753652494016,10.2344604712044,8.69459340507134,11.7055152334433,10.2927359402087,9.56882700652488,0.051999709819611,0.0459440371299234,0.045861871371181,0.0450550490466958,0.0439850025726803,0.0504057921191901,0.0496710767359183,0.0454506662138966,0.039900809066697,0.0410566170457129,0.0400561931399914,0.043683700208508,0.0410040061304704
28003,15.9440296178122,13.349523040603,12.928902372967,13.6712095418665,12.1755287668351,14.8222547797937,13.5799251668527,13.2040241072626,11.9271167744531,9.88990930786711,12.5800004342459,9.83883381673675,9.29962250341004,0.0556295700505184,0.049166887596957,0.0492276785744868,0.0465264986115487,0.0428117413087198,0.0495376451049746,0.048654418268301,0.0513909020879492,0.0458438447766625,0.0411769541533564,0.0450243328269758,0.0470208922542234,0.0470917270607853
28005,12.4961008281307,10.9805727956406,10.3100914419054,11.4908196389561,10.7485185457414,12.8754939691561,12.2811800889962,10.691571233779,10.1657160416818,8.92651403787055,11.9686411609528,10.1175834439324,9.54879888274934,0.0512448475705762,0.0445314386051939,0.043207562189272,0.0433172624323621,0.0439766638416222,0.0491413645326611,0.0499747549763114,0.0449344561559138,0.0391379014716794,0.0393032050886448,0.0398974567645087,0.0419720227969084,0.0402008355846992
28007,14.6722610826816,12.304878205986,11.9293317780738,12.2005250329272,11.4124707981157,13.478818223437,12.5440726668092,12.3509417468622,11.4690475944066,9.92120366848546,12.2911199418877,11.2587468592285,10.0107417504018,0.0528617388426216,0.0462762506689837,0.0451039458883064,0.0441286522579505,0.0428955245882483,0.0487228809318043,0.0510557426605127,0.0480945633746229,0.0416993343695313,0.0389083885978772,0.0421274207935492,0.044308859327797,0.0426728053556482
28009,15.9275042106001,13.3011194865055,12.8465724723361,13.3428725956039,11.939458761996,14.807629549536,13.2754377232634,13.1179511782192,11.7974222461868,9.48116550287803,12.6229681514337,9.51001572897102,9.28559151862843,0.0548549654701245,0.0492102813740667,0.0483898928453521,0.0481745856970713,0.042814986855398,0.0491220689493522,0.05029476932236,0.0509385362183262,0.0453709353513529,0.0410439348357364,0.0447369833041155,0.0469283934087486,0.0468385226548341
