"","state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm","full"
"1",1,2000,10.1895424836601,NA,NA,NA,0.104792851340374,46.8472222222222,0.616382806163828,0.713008130081301,0.259349593495935,0.00731707317073171,0.0203252032520325,0.0405844155844156,0.399350649350649,0.560064935064935,0.0825771324863884,0.0816696914700544,0.0843920145190563,0.0916515426497278,0.177858439201452,0.17059891107078,0.151542649727768,0.159709618874773,0.531655844155844,0.468344155844156,0.613138686131387,0.0421735604217356,0.0656934306569343,0.0340632603406326,0.244931062449311,0.849715678310317,0.691558441558442,0.237785016286645,NA,0.418212478920742,0.350758853288364,0.231028667790894,267.924957841484,0.212367778681855,0.310821806346623,0.294548413344182,0.13100081366965,0.0512611879576892,NA,"alabama"
"2",2,2000,8.72560113154173,NA,NA,NA,0.101491101491101,43.0627716079189,0.525684109457513,0.754848334162108,0.0213823968175037,0.0223769269020388,0.201392342118349,0.0216346153846154,0.383173076923077,0.595192307692308,0.0417754569190601,0.0469973890339426,0.0731070496083551,0.0898172323759791,0.140992167101828,0.196344647519582,0.194778067885118,0.216187989556136,0.556090515166105,0.443909484833895,0.707046332046332,0.0694980694980695,0.069015444015444,0.0231660231660232,0.131274131274131,0.808285163776493,0.789043728976454,0.259169884169884,0.594006766553891,0.391905231984205,0.383020730503455,0.22507403751234,268.951628825271,0.24050024050024,0.33958633958634,0.308321308321308,0.0808080808080808,0.0307840307840308,NA,"alaska"
"3",4,2000,10.3058823529412,NA,NA,NA,0.106534653465347,48.4,0.596914556962025,0.793917567026811,0.0192076830732293,0.0132052821128451,0.173669467787115,0.0377283558379666,0.359015091342335,0.603256552819698,0.0391115403186866,0.0458715596330275,0.0835345243843554,0.190729116368904,0.211009174311927,0.181071945919845,0.141477547078706,0.107194591984549,0.555202541699762,0.444797458300238,0.525,0.0277777777777778,0.0988095238095238,0.0301587301587302,0.318253968253968,0.837633981738785,0.684877276326207,0.187623958746529,NA,0.475313807531381,0.343096234309623,0.181589958158996,259.912133891213,0.245634920634921,0.286507936507936,0.324206349206349,0.0964285714285714,0.0472222222222222,0.181170886075949,"arizona"
"4",5,2000,9.75352112676056,NA,NA,NA,0.102203182374541,47.4332107843137,0.616748166259169,0.843884449907806,0.125384142593731,0.0135218192993239,0.0172095881991395,0.0281517747858017,0.410648714810282,0.561199510403917,0.0689189189189189,0.0635135135135135,0.10472972972973,0.107432432432432,0.171621621621622,0.185810810810811,0.155405405405405,0.142567567567568,0.547794117647059,0.452205882352941,0.646266829865361,0.0269277845777234,0.0630354957160343,0.0281517747858017,0.23561811505508,0.851376146788991,0.728440366972477,0.236987140232701,NA,0.42191435768262,0.353274559193955,0.224811083123426,266.36523929471,0.208690330477356,0.294981640146879,0.312117503059976,0.128518971848225,0.0556915544675643,0.199266503667482,"arkansas"
"5",6,2000,8.57387247278383,NA,NA,NA,0.12484700122399,44.7785932721713,0.582874617737003,0.821963903334353,0.0755582747017437,0.0669929642092383,0.035484857754665,0.0624426078971533,0.301499846954392,0.636057545148454,0.0789473684210526,0.0694078947368421,0.0792763157894737,0.0723684210526316,0.1125,0.150657894736842,0.183552631578947,0.253289473684211,0.485591661557327,0.514408338442673,0.65045871559633,0.0443425076452599,0.0865443425076453,0.0415902140672783,0.177064220183486,0.848837209302326,0.759938837920489,0.175803981623277,NA,0.455799373040752,0.355799373040752,0.188401253918495,262.007210031348,0.246634026927785,0.356793145654835,0.255201958384333,0.110771113831089,0.0305997552019584,0.16605504587156,"california"
"6",8,2000,9.1578947368421,NA,NA,NA,0.101694915254237,46.3292637809841,0.583364004416636,0.916420118343195,0.0232988165680473,0.0114644970414201,0.0488165680473373,0.0372144436256448,0.325718496683861,0.637067059690494,0.0490945674044266,0.0507042253521127,0.0845070422535211,0.0961770623742455,0.173440643863179,0.191146881287726,0.178269617706237,0.176659959758551,0.569582871908453,0.430417128091547,0.690862196020634,0.0287398673544584,0.0766396462785556,0.0210022107590273,0.182756079587325,0.864356800589753,0.786082474226804,0.216654384672071,NA,0.500574052812859,0.336394948335247,0.163030998851894,257.63260619977,0.232215259859934,0.347954294139329,0.281975672687062,0.0973092517508293,0.0405455215628456,NA,"colorado"
"7",9,2000,9.19391634980989,NA,NA,NA,0.111942223368584,46.3832069055715,0.610095287149112,0.869780793319415,0.0668058455114822,0.0213987473903967,0.0420146137787056,0.0297157622739018,0.327131782945736,0.643152454780362,0.0332914572864322,0.0414572864321608,0.0565326633165829,0.0782035175879397,0.115891959798995,0.178391959798995,0.193467336683417,0.302763819095477,0.530142302716688,0.469857697283312,0.677751997937613,0.0335137922144883,0.0626450116009281,0.025779840164991,0.20030935808198,0.920278637770898,0.749033754187065,0.197674418604651,NA,0.477161500815661,0.350734094616639,0.1721044045677,259.746057640022,0.258963115811194,0.341759092081506,0.267474851689451,0.103688418880578,0.0281145215372711,0.151429307236673,"connecticut"
"8",10,2000,10.9856209150327,0.0481125092524056,0.0544444444444444,0.0255083179297597,0.105667276051188,46.5475927967659,0.587655222790358,0.823681298413869,0.138325341202508,0.0110660272962007,0.0269273330874216,0.0212143379663497,0.431967812728603,0.546817849305048,0.0382138256762559,0.0399313009875483,0.0794332331472735,0.104336625161013,0.151567196221554,0.206097037355088,0.186346071275225,0.194074710176041,0.53558327219369,0.46441672780631,0.660453216374269,0.0339912280701754,0.0544590643274854,0.0211988304093567,0.229897660818713,0.914683266202856,0.697368421052632,0.240205053094105,NA,0.41997686077902,0.388353258773621,0.191669880447358,264.661781720015,0.235745614035088,0.335526315789474,0.289108187134503,0.106359649122807,0.0332602339181287,NA,"delaware"
"9",11,2000,9.26120556414219,0.0273321449792038,0.0291319857312723,0.023117960877297,0.115002918855809,43.9229871645274,0.607226107226107,0.344705882352941,0.552941176470588,0.0211764705882353,0.0811764705882353,0.0322769953051643,0.297535211267606,0.67018779342723,0.0605053191489362,0.0511968085106383,0.0777925531914894,0.100398936170213,0.164893617021277,0.160239361702128,0.168882978723404,0.216090425531915,0.245183887915937,0.754816112084063,0.676779463243874,0.0536756126021004,0.0239206534422404,0.0560093348891482,0.189614935822637,0.889994148624927,0.793586005830904,0.210280373831776,NA,0.473263675476337,0.303011677934849,0.223724646588814,266.058389674247,0.294220665499124,0.332749562171629,0.253356684179802,0.0922358435493287,0.0274372446001168,0.145687645687646,"district of columbia"
"10",12,2000,11.6153846153846,NA,NA,NA,0.0934664246823956,48.4152272727273,0.59682899207248,0.842201415848367,0.123544188170815,0.0157570221511761,0.0184973738296415,0.0412206786608973,0.365975859713049,0.592803461626053,0.0568181818181818,0.0645661157024793,0.0901342975206612,0.111311983471074,0.174328512396694,0.18801652892562,0.149535123966942,0.165289256198347,0.493639254884144,0.506360745115856,0.593012704174229,0.0331215970961887,0.0648820326678766,0.0351633393829401,0.273820326678766,0.840326604672261,0.718849116447666,0.228161965423112,NA,0.470893235917983,0.341975017676172,0.187131746405845,261.032759839736,0.253239372584678,0.307342577858604,0.287565355762673,0.108433734939759,0.0434189588542851,NA,"florida"
