"","state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm","full"
"1",1,2007,12.7965038099507,0.0618840579710145,0.066231884057971,0.051304347826087,0.129815380142463,54.3353783231084,0.677826086956522,0.457142857142857,0.314285714285714,0.0428571428571429,0.185714285714286,0.0475083539154438,0.453145430771466,0.49934621531309,0.0733700479658909,0.0882927695860721,0.101083673831942,0.099484810801208,0.137857523538817,0.158820394386214,0.155267365429028,0.185823414460828,0.537298240511851,0.462701759488149,0.454030501089325,0.0360203340595497,0.102977487291213,0.0152505446623094,0.391721132897603,0.882506907081576,0.658932714617169,0.199679813709795,0.317845215623639,0.300434782608696,0.338405797101449,0.31536231884058,3161.38710144928,0.141734575087311,0.265133876600698,0.319557625145518,0.169383003492433,0.10419091967404,0.286280264123258,"alabama"
"2",2,2007,9.58708891595615,0.0282131661442006,0.0293887147335423,0.021551724137931,0.133858267716535,46.9116831683168,0.552115987460815,0.5125,0.0125,0.0375,0.4375,0.0231827111984283,0.363457760314342,0.61335952848723,0.0465425531914894,0.0518617021276596,0.049645390070922,0.0620567375886525,0.103723404255319,0.156471631205674,0.202570921985816,0.327127659574468,0.553459119496855,0.446540880503145,0.665745856353591,0.0655090765588003,0.0773480662983425,0.0224940805051302,0.168902920284136,0.839320963284643,0.779174852652259,0.234152139461173,0.541781090623774,0.320924764890282,0.348746081504702,0.292711598746081,3070.57954545455,0.196140212682158,0.328869633714061,0.326506498621505,0.103190232374951,0.0452934226073257,0.220794861501405,"alaska"
"3",4,2007,10.6331791143424,0.062407132243685,0.0626194014009764,0.0396943324135003,0.1406682272824,54.8671673819742,0.636382933559754,0.617647058823529,0.0882352941176471,0.0588235294117647,0.235294117647059,0.0487856838517256,0.352364720920324,0.598849595227951,0.0572356910772307,0.0629842539365159,0.0822294426393402,0.10722319420145,0.134216445888528,0.179955011247188,0.158960259935016,0.217195701074731,0.568932452588962,0.431067547411038,0.464917892940926,0.036255065045852,0.104073363190446,0.0159948816378759,0.378758797184901,0.857325655790147,0.740488841657811,0.17828961399019,0.484977626251864,0.356612184249629,0.347909148800679,0.232646996391424,3185.02143918489,0.189651485995296,0.295702373316228,0.308317297412872,0.139191789608724,0.0671370536668805,0.241663057600693,"arizona"
"4",5,2007,10.9981729598051,0.0657099697885196,0.0738293051359517,0.0470166163141994,0.116455216814997,55.0778750952018,0.641049848942598,0.798076923076923,0.105769230769231,0,0.0961538461538462,0.0397651959856088,0.434008710471502,0.52622609354289,0.0659798334064007,0.0712406839105655,0.0824199912319158,0.101052170100833,0.136124506795265,0.159798334064007,0.172950460324419,0.210434020166594,0.590909090909091,0.409090909090909,0.490132827324478,0.0341555977229602,0.094876660341556,0.0146110056925996,0.366223908918406,0.856113744075829,0.687027231467474,0.20489006823351,0.367335352006056,0.335913897280967,0.352530211480363,0.263783987915408,3112.74339123867,0.150804162724693,0.301229895931883,0.310879848628193,0.156291390728477,0.080794701986755,0.269430051813472,"arkansas"
"5",6,2007,9.37311984473557,0.0424221087836648,0.0436542862172153,0.0332687907058616,0.138380281690141,52.1080795634571,0.617496919556416,0.797631671968894,0.0457758925415341,0.0788264404383174,0.0777659950512549,0.0709711846318036,0.25880469583778,0.670224119530416,0.0796677364545969,0.0713611478195205,0.059845195393619,0.0673966396073249,0.0981687747781763,0.123466112894091,0.157825184066453,0.342269208986219,0.534038800705467,0.465961199294533,0.54853072128228,0.0454140694568121,0.10186999109528,0.0260017809439003,0.278183437221728,0.894040902679831,0.782218309859155,0.12984496124031,0.548142932582292,0.39992958986094,0.34184122513642,0.219151557824327,2968.48230945256,0.230105633802817,0.304225352112676,0.301760563380282,0.117429577464789,0.0464788732394366,0.219092904169715,"california"
"6",8,2007,9.26546961325967,0.042099653610445,0.0369482192024158,0.0261124433786304,0.125478671297533,52.1025020177563,0.601385558220091,0.635761589403974,0.0993377483443709,0.0463576158940397,0.218543046357616,0.0216985326811916,0.276122721209426,0.702178746109382,0.0320828723725234,0.0408327466559388,0.0509906466861108,0.0716081665493312,0.104294478527607,0.155989138087096,0.184551946092729,0.359650005028663,0.593850267379679,0.406149732620321,0.602136181575434,0.0348019581664442,0.0903426791277259,0.0147752558967512,0.257943925233645,0.887474405768717,0.824679943100996,0.164792001428316,0.623928506292176,0.429611866062705,0.343103295141664,0.186695088373745,2930.80948574474,0.242070563079116,0.355310049893086,0.26407697790449,0.102280826799715,0.0362615823235923,0.209565938623168,"colorado"
"7",9,2007,9.54541559554413,0.0501129868403562,0.0503788382294297,0.0279143958527183,0.13272921108742,55.4776803776129,0.625548318489964,0.629032258064516,0.225806451612903,0.0161290322580645,0.129032258064516,0.0289410509469192,0.296612429981328,0.674446519071752,0.0345744680851064,0.0428660826032541,0.0575719649561952,0.0661764705882353,0.0949624530663329,0.134073842302879,0.165206508135169,0.404568210262829,0.534787262510035,0.465212737489965,0.555392418579818,0.041777896422851,0.0794180459156434,0.0196209289909237,0.303790710090763,0.921189491932258,0.766591302034845,0.14507287070464,0.619181005735628,0.383490628738535,0.354778678718596,0.206965306393726,3077.04187159378,0.214964529514121,0.350153928523625,0.280819167447464,0.115781019943783,0.0382813545710079,0.205207771181867,"connecticut"
"8",10,2007,10.9678407350689,0.067652217489351,0.0663993986469557,0.0363317464294663,0.122617853560682,52.9186663298813,0.625156602355299,0.493975903614458,0.204819277108434,0,0.301204819277108,0.0147943831494483,0.376880641925777,0.608324974924774,0.0623569794050343,0.0600686498855835,0.0549199084668192,0.05720823798627,0.0966819221967963,0.162757437070938,0.173054919908467,0.332951945080092,0.556532663316583,0.443467336683417,0.560541489095011,0.0305841062923038,0.0546502882928052,0.0213085986462773,0.332915517673602,0.930454431333166,0.746429466299173,0.192104601458386,0.539117352056169,0.316462039589075,0.354547732397895,0.295164119268354,3040.64720621398,0.165077772202709,0.355995985950828,0.314601103863522,0.122679377822378,0.041645760160562,0.234021137393055,"delaware"
"9",11,2007,9.09394904458599,0.0376547889815517,0.0361384887541066,0.0333586050037908,0.149518499746579,52.6136655535577,0.617892342683851,0.363636363636364,0.484848484848485,0.0606060606060606,0.0909090909090909,0.032208977935582,0.19857976160284,0.769211260461578,0.0478753541076487,0.045042492917847,0.0592067988668555,0.056657223796034,0.0770538243626062,0.113597733711048,0.140509915014164,0.460056657223796,0.338602753697093,0.661397246302907,0.601983723296033,0.0493387589013225,0.0338250254323499,0.0287385554425229,0.286113936927772,0.937974683544304,0.803286978508217,0.156313645621181,0.62936528167219,0.437452615617892,0.31437958049027,0.20470053070508,2971.90978013647,0.259174311926606,0.342507645259939,0.257390417940877,0.0988786952089704,0.0420489296636086,0.194724592707525,"district of columbia"
"10",12,2007,12.1765506513708,0.072312263641275,0.0712317666126418,0.0460291734197731,0.122349500365586,55.5729875360583,0.622258238789843,0.701388888888889,0.100694444444444,0.0104166666666667,0.1875,0.0427243911029232,0.406626750833085,0.550648858063992,0.047714969155231,0.0593604431574972,0.0884741281631625,0.1196651139368,0.14427798061186,0.168261362205716,0.157528641571195,0.21471736119854,0.553648883105617,0.446351116894383,0.492440253617298,0.0376632525876551,0.0699344280062862,0.011895084810058,0.388066980978703,0.843521576696085,0.710893552574643,0.207084690553746,0.461061561888188,0.346218260399784,0.351161534305781,0.2607509454349,3059.53730415991,0.191909051443456,0.28690036900369,0.306083134360755,0.144074234859996,0.0710332103321033,0.246722846441948,"florida"
