"","state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm","full"
"38",41,2001,9.45400238948626,NA,NA,NA,0.134606205250597,46.6473406804025,0.589914367269267,0.633333333333333,0.0333333333333333,0.0666666666666667,0.266666666666667,0.0333492139113864,0.337779895188185,0.628870890900429,0.0556422256890276,0.0743629745189808,0.0816432657306292,0.109724388975559,0.162766510660426,0.180967238689548,0.174726989079563,0.160166406656266,0.502865329512894,0.497134670487106,0.631679389312977,0.0405534351145038,0.075381679389313,0.0348282442748092,0.217557251908397,0.868571428571429,0.80209324452902,0.202760590195145,0.432887568103021,0.356116889549282,0.210995542347697,265809.630014859,0.212309160305344,0.334923664122137,0.307729007633588,0.10543893129771,0.0395992366412214,0.232168501675443,"oregon"
"39",42,2001,10.3676012461059,NA,NA,NA,0.106896551724138,48.6399073716712,0.604517611026034,0.655172413793103,0.172413793103448,0.0689655172413793,0.103448275862069,0.0195477194327328,0.42851667305481,0.551935607512457,0.0475984422327997,0.061012548680225,0.0830809173517958,0.093033318909563,0.155776720034617,0.191259195153613,0.175248810038944,0.192990047598442,0.514965464313124,0.485034535686876,0.602303262955854,0.0345489443378119,0.0971209213051823,0.0299424184261036,0.236084452975048,0.922486569455104,0.748659003831418,0.234639016897081,0.404686258935663,0.376092136616362,0.219221604447975,267142.125893566,0.216174779609046,0.341126868532005,0.301648141050211,0.100804906094289,0.04024530471445,0.177375913813005,"pennsylvania"
"40",44,2001,10.1907630522088,NA,NA,NA,0.121197371623266,47.9646739130435,0.62378640776699,0.647058823529412,0.235294117647059,0,0.117647058823529,0.0326590299780648,0.370460638557153,0.596880331464782,0.0602549246813441,0.0585168018539977,0.0730011587485516,0.0912514484356895,0.134704519119351,0.176129779837775,0.1882966396292,0.21784472769409,0.5107421875,0.4892578125,0.640214216163583,0.0499026290165531,0.0559883154819864,0.0262901655306719,0.227604673807205,0.931663424124514,0.7454412837345,0.23388671875,0.45602690118986,0.37661665804449,0.167356440765649,259348.390584584,0.23142509135201,0.355420219244823,0.262119366626066,0.113520097442144,0.0375152253349574,0.164988951632703,"rhode island"
"41",45,2001,11.0901234567901,0.0409801436417406,0.0477801268498943,0.0324483775811209,0.109387430389817,46.1232821341956,0.598888006354249,0.7,0.2,0,0.1,0.035828025477707,0.371019108280255,0.593152866242038,0.0526315789473684,0.0484764542936288,0.0738688827331487,0.109418282548476,0.166666666666667,0.19713758079409,0.163896583564174,0.187903970452447,0.534262948207171,0.465737051792829,0.643595863166269,0.0445505171042164,0.0596658711217184,0.0306284805091488,0.221559268098648,0.867781760254879,0.755264203416766,0.254581673306773,0.42713987473904,0.364926931106472,0.207933194154489,266139.68308977,0.241214057507987,0.32667731629393,0.282747603833866,0.0986421725239617,0.0507188498402556,0.173493975903614,"south carolina"
"42",46,2001,9.13094245204337,NA,NA,NA,0.0740830115830116,49.2667638483965,0.57476522995425,0.512820512820513,0.0769230769230769,0.0256410256410256,0.384615384615385,0.0487099107788763,0.362912949119846,0.588377140101278,0.0511843179961884,0.0623468554315274,0.0849441873128233,0.118704056629458,0.193574734549415,0.206370814048462,0.166893547508848,0.115981486523278,0.586605637195856,0.413394362804144,0.670928829915561,0.0207478890229192,0.041254523522316,0.0253317249698432,0.241737032569361,0.91405118300338,0.745362563237774,0.213768115942029,0.406818181818182,0.383585858585859,0.20959595959596,265960.114646465,0.225494929985514,0.357798165137615,0.282713664896185,0.101400289715113,0.0325929502655722,0.184433164128596,"south dakota"
"43",47,2001,10.7885835095137,0.0471698113207547,0.041049798115747,0.0335795836131632,0.101298701298701,45.6508143322476,0.664938431626701,0.285714285714286,0.571428571428571,0.0714285714285714,0.0714285714285714,0.0312703583061889,0.392833876221498,0.575895765472313,0.0430958663148637,0.0545294635004398,0.0817941952506596,0.107299912049252,0.172383465259455,0.202286719437115,0.167985927880387,0.170624450307828,0.525357607282185,0.474642392717815,0.644111906310995,0.0364346128822381,0.0865322055953155,0.0227716330513988,0.210149642160052,0.90974025974026,0.667748215444517,0.22121014964216,0.43646408839779,0.337707182320442,0.225828729281768,264875.620165746,0.203246753246753,0.331818181818182,0.294155844155844,0.115584415584416,0.0551948051948052,0.159420289855072,"tennessee"
"44",48,2001,9.50394265232975,NA,NA,NA,0.10064850843061,44.5054801670146,0.589058854031631,0.494117647058824,0.141176470588235,0.0588235294117647,0.223529411764706,0.0802180685358255,0.308930425752856,0.610851505711319,0.0641664225021975,0.0606504541459127,0.0867272194550249,0.0902431878113097,0.150307647231175,0.170817462642836,0.159390565484911,0.217697040726633,0.531306832943622,0.468693167056378,0.649286640726329,0.0402075226977951,0.101426718547341,0.0415045395590143,0.16757457846952,0.806543754868865,0.753176043557169,0.215120810600156,0.409264305177112,0.358310626702997,0.232425068119891,267800.642779292,0.217515592515593,0.29547817047817,0.305613305613306,0.140852390852391,0.0405405405405405,0.149214659685864,"texas"
"45",49,2001,8.73001402524544,0.0263394193355283,0.0296495956873315,0.0176593834181383,0.108779190067987,43.9151335311573,0.550147492625369,0.555555555555556,0.0444444444444444,0.0222222222222222,0.377777777777778,0.00796930342384888,0.365702479338843,0.626328217237308,0.038562091503268,0.042156862745098,0.0647058823529412,0.0879084967320262,0.148366013071895,0.226143790849673,0.195098039215686,0.197058823529412,0.662230109435078,0.337769890564922,0.660756501182033,0.0366430260047281,0.113475177304965,0.0313238770685579,0.157801418439716,0.873151981076286,0.828908554572271,0.142857142857143,0.457038391224863,0.352833638025594,0.190127970749543,261388.510054845,0.250590318772137,0.345336481700118,0.293388429752066,0.0814639905548996,0.0292207792207792,0.171453953212911,"utah"
"46",50,2001,9.43695212407282,NA,NA,NA,0.1223341926412,47.4269185360094,0.583723105706268,0.85,0,0,0.15,0.0245901639344262,0.37423887587822,0.601170960187354,0.0522703273495248,0.0654699049630412,0.0778775079197466,0.107444561774023,0.156810982048574,0.196673706441394,0.183210137275607,0.160242872228089,0.528279746538371,0.471720253461629,0.694145199063232,0.0362997658079625,0.0451990632318501,0.0217798594847775,0.202576112412178,0.8989449003517,0.79466791393826,0.220815752461322,0.468422336015606,0.345037795659595,0.186539868324799,261606.546452085,0.266024888471472,0.373092275181968,0.239962432495891,0.0864052594505753,0.0345151444000939,0.194835680751174,"vermont"
"47",51,2001,9.06193078324226,0.0300069783670621,0.0342657342657343,0.018815331010453,0.105762711864407,45.013783597519,0.573848238482385,0.533333333333333,0.266666666666667,0.0444444444444444,0.155555555555556,0.0128988458927359,0.270196877121521,0.716904276985743,0.0260336906584992,0.0329249617151608,0.0497702909647779,0.0627871362940276,0.121745788667688,0.171516079632466,0.180704441041348,0.354517611026034,0.515295717199184,0.484704282800816,0.725237449118046,0.0278154681139756,0.0610583446404342,0.0264586160108548,0.159430122116689,0.912005457025921,0.788474576271186,0.205722070844687,0.456078706957133,0.370344342937456,0.173576950105411,260004.768798313,0.28377460964019,0.386965376782077,0.228784792939579,0.0712830957230143,0.0291921249151392,0.160300136425648,"virginia"
"48",53,2001,8.91638108293352,0.0319383259911894,0.0372619376207563,0.0193263390392049,0.120347731594675,45.9196940726577,0.579047103410937,0.677685950413223,0.115702479338843,0.0991735537190083,0.107438016528926,0.0113759479956663,0.286294691224269,0.702329360780065,0.0397572078907436,0.044309559939302,0.0649468892261001,0.0795144157814871,0.139301972685888,0.19453717754173,0.20546282245827,0.23216995447648,0.527317205762435,0.472682794237565,0.66034155597723,0.0460829493087558,0.0693955001355381,0.0352399024125779,0.188940092165899,0.915153158037408,0.828819068255688,0.221195652173913,0.443942389155606,0.356114092064389,0.199943518780006,263942.801186106,0.242547425474255,0.360162601626016,0.270731707317073,0.0975609756097561,0.0289972899728997,0.222131147540984,"washington"
"49",54,2001,12.8807692307692,0.071596796985398,0.0890995260663507,0.0362694300518135,0.135160241523456,49.7014018691589,0.600278551532033,0.875,0.0416666666666667,0,0.0833333333333333,0.0715946071594607,0.483496048349605,0.444909344490934,0.0803807509254363,0.0835536753040719,0.121099947117927,0.130089899524061,0.162876784769963,0.171337916446325,0.146483342147012,0.104177683765204,0.549976754997676,0.450023245002324,0.54,0.032093023255814,0.11953488372093,0.032093023255814,0.276279069767442,0.831936685288641,0.681987000928505,0.273277467411546,0.38,0.371219512195122,0.248780487804878,272264.936585366,0.148648648648649,0.300093196644921,0.29170549860205,0.168219944082013,0.0913327120223672,0.261173184357542,"west virginia"
"50",55,2001,8.18114406779661,NA,NA,NA,0.120492925604747,45.2659330582302,0.563669557279781,0.615384615384615,0.192307692307692,0,0.192307692307692,0.0237551393330288,0.373229785290087,0.603015075376884,0.0358948432760364,0.0267947421638018,0.0606673407482305,0.123862487360971,0.199696663296259,0.216380182002022,0.18958543983822,0.147118301314459,0.480329368709973,0.519670631290027,0.682363804247461,0.0378578024007387,0.0480147737765466,0.056786703601108,0.174976915974146,0.912963811268896,0.782648401826484,0.238901601830664,0.412013139371187,0.358986391365556,0.229000469263257,268595.811356171,0.199908298945438,0.378725355341586,0.298028427326914,0.10041265474553,0.0229252636405319,0.19167429094236,"wisconsin"
"51",56,2001,8.80304568527919,0.0334075723830735,0.0339425587467363,0.0182020802377415,0.113993423456339,46.8392200147167,0.565376186997809,0.829268292682927,0,0,0.146341463414634,0.0204678362573099,0.375365497076023,0.604166666666667,0.0516413130504404,0.056044835868695,0.0876701361088871,0.107686148919135,0.173338670936749,0.203362690152122,0.186949559647718,0.133306645316253,0.578600219860755,0.421399780139245,0.668738574040219,0.0186471663619744,0.0822669104204753,0.0340036563071298,0.196343692870201,0.836503291880029,0.788531775018262,0.237467983900476,0.449868569282764,0.3552384528727,0.194892977844536,262594.156965828,0.229334308705194,0.349305047549378,0.306876371616679,0.0863204096561814,0.0281638624725677,0.182984965163183,"wyoming"
"52",66,2001,10.2871287128713,NA,NA,NA,0.0884041331802526,40.1032482598608,0.56142365097589,0,0.25,0.5,0.25,0.0230680507497117,0.440599769319493,0.536332179930796,0.0955585464333782,0.0457604306864065,0.11978465679677,0.0995962314939435,0.18842530282638,0.174966352624495,0.158815612382234,0.117092866756393,0.550173010380623,0.449826989619377,0.666281755196305,0.0842956120092379,0.0842956120092379,0.0346420323325635,0.130484988452656,0.835632183908046,0.735327963176064,0.289655172413793,0.419239904988124,0.377672209026128,0.203087885985748,265787.580760095,0.18677494199536,0.273781902552204,0.37122969837587,0.136890951276102,0.031322505800464,0.119075144508671,NA
"53",72,2001,15.1947115384615,NA,NA,NA,0.187837351565311,48.8938084953204,0.649280575539568,0.414634146341463,0.341463414634146,0,0.24390243902439,0.223342939481268,0.343659942363112,0.43299711815562,0.448484848484848,0.124848484848485,0.146666666666667,0.0985858585858586,0.0824242424242424,0.0561616161616162,0.0226262626262626,0.0202020202020202,0.519625495138639,0.480374504861361,0.396831112711559,0.0450126035289881,0.303925099027728,0.0486136118113072,0.205617572920418,0.935158501440922,0.474820143884892,0.120187117668226,0.36136023916293,0.40881913303438,0.229820627802691,269678.897608371,0.156340057636888,0.0904178674351585,0.340417867435159,0.357708933717579,0.0551152737752161,0.192293842275837,"puerto rico"
"54",78,2001,10.0103857566766,NA,NA,NA,0.0886019590382903,44.961204929256,0.612644701691897,0.240740740740741,0.518518518518518,0.0185185185185185,0.185185185185185,0.116959064327485,0.43859649122807,0.444444444444444,0.0843187660668381,0.0796915167095116,0.122879177377892,0.133161953727506,0.175835475578406,0.17120822622108,0.121850899742931,0.111053984575835,0.395889186773905,0.604110813226095,0.700044702726866,0.0737594993294591,0.0545373267769334,0.0227983907018328,0.148860080464908,0.738042020563254,0.714603739982191,0.107047279214987,0.387320684868117,0.360481258676539,0.252198056455345,271169.994447015,0.194431971261787,0.298607992815447,0.348450830713965,0.122137404580153,0.0363718006286484,0.0959710276143051,NA
