"","state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm","full"
"16",19,2002,8.62548262548263,0.045050385299348,0.0387135199523526,0.0237247924080664,0.097757331799885,48.1349160393746,0.591144335825187,0.25,0.5,0.25,0,0.0138248847926267,0.36463133640553,0.621543778801843,0.031390134529148,0.0518898142216528,0.0602178090967329,0.110826393337604,0.149903907751441,0.223574631646381,0.201153106982703,0.171044202434337,0.555235903337169,0.444764096662831,0.627733026467204,0.0356731875719217,0.0529344073647871,0.0443037974683544,0.239355581127733,0.928653624856157,0.795284646348476,0.217040875071963,0.59193083573487,0.40421686746988,0.369277108433735,0.226506024096386,2694.79337349398,0.244674726540012,0.319516407599309,0.311456534254462,0.0949913644214162,0.0293609671848014,0.153936545240893,"iowa"
"17",20,2002,9.19258496395469,NA,NA,NA,0.116110761485211,46.8916956109883,0.594475831763967,0.6,0,0.075,0.325,0.0135092679861766,0.308199811498586,0.678290920515237,0.0302178496134926,0.033731553056922,0.0664089950808152,0.108222066057625,0.170414617006325,0.191848208011244,0.193956430077301,0.205200281096275,0.571428571428571,0.428571428571429,0.693274670018856,0.0373978629792583,0.0587680703959774,0.0179132620993086,0.1926461345066,0.904911838790932,0.786566227244193,0.217117684078036,0.559402795425667,0.416392363396972,0.351876234364714,0.231731402238315,2684.23502304147,0.214577442664153,0.386427898209237,0.274583726044612,0.0917373546968269,0.0326735783851712,NA,"kansas"
"18",21,2002,18.6170351105332,NA,NA,NA,0.131141199226306,50.7632803412175,0.664930555555556,0.676470588235294,0.264705882352941,0,0.0588235294117647,0.101763907734057,0.498740065904245,0.399496026361698,0.109815078236131,0.0827880512091038,0.112091038406828,0.110384068278805,0.14850640113798,0.18122332859175,0.146799431009957,0.108392603129445,0.522533022533023,0.477466977466977,0.463556851311953,0.0349854227405248,0.122448979591837,0.0178814382896016,0.361127308066084,0.831013147718484,0.677475390851187,0.309422256688639,0.221549873121218,0.381224489795918,0.372857142857143,0.245918367346939,2710.32775510204,0.144736842105263,0.269930340557276,0.284249226006192,0.173374613003096,0.127708978328173,0.278044704407771,"kentucky"
"19",22,2002,NA,NA,NA,NA,0.103284031085485,47.1968702675416,0.637503133617448,0.472727272727273,0.418181818181818,0.0181818181818182,0.0909090909090909,0.0466984684910871,0.420286216419784,0.533015315089129,0.0735337029471841,0.0674058943682521,0.107966151152612,0.119638167493434,0.168077035307849,0.166618033265247,0.140647796906916,0.156113218558506,0.475615887380593,0.524384112619407,0.570817610062893,0.0483018867924528,0.0832704402515723,0.0420125786163522,0.25559748427673,0.789632611977856,0.669927263606722,0.226666666666667,0.447073791348601,0.403276955602537,0.3446088794926,0.252114164904863,2704.43683932347,0.214069591527988,0.301563287947554,0.298285426122037,0.11976802824004,0.0663136661623802,NA,"louisiana"
"20",23,2002,NA,NA,NA,NA,0.138655462184874,48.9763313609467,0.608732157850546,0.75,0.0625,0,0.1875,0.0306980656013457,0.41757779646762,0.551724137931034,0.0706495969653864,0.0867709815078236,0.0934091986723566,0.106685633001422,0.154101469890944,0.187766714082504,0.158843053579896,0.141773352299668,0.517879680269247,0.482120319730753,0.613282891971417,0.0470786044556536,0.0626313577133249,0.0252206809583859,0.251786464901219,0.867988190636862,0.732968881412952,0.226240538267452,0.568287526427061,0.423519009725906,0.362068965517241,0.214412024756852,2664.23386383731,0.219264892268695,0.338403041825095,0.282213772708069,0.114490916772286,0.0456273764258555,NA,"maine"
"21",24,2002,NA,NA,NA,NA,0.123791558594671,47.7052229906988,0.603813559322034,0.451612903225806,0.451612903225806,0.032258064516129,0.0645161290322581,0.0193441849492805,0.335220570889361,0.645435244161359,0.0275824770146025,0.0308274743104381,0.0505678745267712,0.0778799351000541,0.112493239588967,0.171984856679286,0.197404002163332,0.331260140616549,0.547838412473423,0.452161587526577,0.665881244109331,0.0433553251649387,0.0629123468426013,0.0230914231856739,0.204759660697455,0.918791312559018,0.775500588928151,0.206668243083471,0.583530525319451,0.427690029615005,0.36969397828233,0.202615992102665,2650.88696939783,0.251711924439197,0.364817001180638,0.262573789846517,0.0894923258559622,0.031404958677686,NA,"maryland"
"22",25,2002,NA,NA,NA,NA,0.130304678998912,47.3854940820259,0.597501357957632,0.5,0.204545454545455,0.0227272727272727,0.272727272727273,0.0361035422343324,0.321525885558583,0.642370572207084,0.0501527085677544,0.0548143385307828,0.0713711621925735,0.0794084552322778,0.121041633177946,0.162031827680437,0.183571773026845,0.277608101591384,0.473066957588981,0.526933042411019,0.613122787911789,0.0652055540430166,0.0624829839368364,0.0325347127688538,0.226653961339504,0.909449891067538,0.77241847826087,0.19800900040911,0.646576465764658,0.459840232389252,0.352214960058097,0.187944807552651,2618.69818445897,0.263423276097029,0.329245025892614,0.257835922594712,0.110248023984737,0.0392477514309076,NA,"massachusetts"
"23",26,2002,NA,NA,NA,NA,0.124705882352941,48.073883161512,0.594017094017094,0.62962962962963,0.246913580246914,0.0123456790123457,0.111111111111111,0.0216042780748663,0.350374331550802,0.628021390374332,0.0341188021600393,0.0456553755522828,0.0601374570446735,0.0903289150711831,0.139420716740304,0.185812469317624,0.198085419734904,0.246440844378989,0.563624678663239,0.436375321336761,0.606170987786587,0.0509963574030426,0.0859224341118491,0.0239982858367259,0.232911934861796,0.909597257926307,0.781577260098312,0.221199143468951,0.593991416309013,0.396068036227082,0.360061851115529,0.243870112657389,2705.37243207422,0.193534575037465,0.357525155213016,0.315778205951616,0.0944123314065511,0.0387497323913509,NA,"michigan"
"24",27,2002,8.55578093306288,NA,NA,NA,0.113317357069497,47.7122400272758,0.578247528128196,0.666666666666667,0.0416666666666667,0.0416666666666667,0.25,0.0129737111642199,0.272789347900307,0.714236940935473,0.0283851169927119,0.0326045262754124,0.047180667433832,0.0586881472957422,0.129267357115458,0.180283851169927,0.216340621403913,0.307249712313003,0.562008882815169,0.437991117184831,0.674854998294098,0.0320709655407711,0.0501535312180143,0.0348004094165814,0.208120095530536,0.952136752136752,0.848226466575716,0.1944539541253,0.668956043956044,0.411580048831531,0.362399720962679,0.22602023020579,2675.21695151727,0.243594123676119,0.399043389135634,0.254185172531602,0.0778954560983943,0.0252818585582508,0.178044596912521,"minnesota"
"25",28,2002,NA,0.0485120260905014,0.0477356181150551,0.0337261275904104,0.0945839874411303,48.9565389174239,0.65123577873676,0.666666666666667,0.285714285714286,0,0.0476190476190476,0.0487421383647799,0.389937106918239,0.561320754716981,0.104375569735643,0.085232452142206,0.104375569735643,0.0998176845943482,0.157702825888788,0.172743846855059,0.143573381950775,0.132178669097539,0.518489378442171,0.481510621557828,0.566941499803691,0.0478994895956027,0.0679230467216333,0.0306242638398115,0.286611700039262,0.823019314150572,0.67438211063162,0.232952305873078,0.404498816101026,0.382594417077176,0.358784893267652,0.258620689655172,2723.61699507389,0.172970843183609,0.290386130811663,0.301024428684003,0.148148148148148,0.0874704491725768,NA,"mississippi"
"26",29,2002,11.1487804878049,NA,NA,NA,0.126727200947493,48.1650793650794,0.605045329128892,0.676470588235294,0.0882352941176471,0,0.235294117647059,0.032398261556697,0.387988937178981,0.579612801264322,0.0580098170459616,0.0633645693886658,0.0870147255689424,0.100401606425703,0.161981258366801,0.187416331994645,0.174475680499777,0.167336010709505,0.512628255722178,0.487371744277822,0.610410094637224,0.041403785488959,0.0674290220820189,0.0358832807570978,0.2448738170347,0.906175771971496,0.728025226645645,0.250394944707741,0.535389482008699,0.417519443307409,0.34916086778551,0.233319688907081,2691.5264019648,0.192186266771902,0.329123914759274,0.301104972375691,0.125493291239148,0.0520915548539858,0.230396119644301,"missouri"
"27",30,2002,NA,NA,NA,NA,0.126047811238746,48.738519212746,0.559033157731639,0.628571428571429,0.0285714285714286,0,0.342857142857143,0.0170754424091897,0.386215461036945,0.596709096553865,0.0580013976240391,0.0709294199860238,0.0971348707197764,0.131376659678546,0.186582809224319,0.20125786163522,0.158280922431866,0.0964360587002096,0.553621386384831,0.446378613615169,0.644031007751938,0.0403100775193798,0.0623255813953488,0.031937984496124,0.221395348837209,0.817190906259732,0.781395348837209,0.233447311159465,0.584923365655302,0.416990920881971,0.376134889753567,0.206874189364462,2654.70460440986,0.223811004041032,0.330432079577246,0.300279763755051,0.108486167236556,0.036990985390115,NA,"montana"
"28",31,2002,NA,NA,NA,NA,0.102479338842975,48.8852295409182,0.620416253716551,0.166666666666667,0.333333333333333,0.111111111111111,0.388888888888889,0.0277961614824619,0.345466578424884,0.626737260092654,0.0370513315322269,0.0451563103049016,0.0903126206098032,0.12736395214203,0.156310304901582,0.182940949440371,0.193361636433809,0.167502894635276,0.565130924759695,0.434869075240305,0.631822692689381,0.0238173999338406,0.0621898776050281,0.0317565332451207,0.250413496526629,0.910655195234944,0.778512396694215,0.212913907284768,0.538103161397671,0.412754029432376,0.36895585143658,0.218290119131044,2671.15557112824,0.228732207878186,0.349553128103277,0.288315127441245,0.101952995696789,0.0314465408805031,0.133946830265849,"nebraska"
"29",32,2002,NA,NA,NA,NA,0.122122122122122,47.9769539078156,0.510340226817879,0.71063829787234,0.0680851063829787,0.0382978723404255,0.182978723404255,0.0357023690357024,0.360694027360694,0.603603603603604,0.0367424242424242,0.0458333333333333,0.0761363636363636,0.096969696969697,0.146969696969697,0.20530303030303,0.180681818181818,0.211363636363636,0.525821596244131,0.474178403755869,0.63542015400067,0.0462002008704386,0.0656176765985939,0.0254435888851691,0.227318379645129,0.820435510887772,0.778297161936561,0.244392366923334,0.637064343163539,0.420738137082601,0.378558875219684,0.200702987697715,2642.81898066784,0.206746826987308,0.31997327989312,0.312959251837007,0.119572478289913,0.040748162992652,NA,"nevada"
"30",33,2002,NA,NA,NA,NA,0.137282369421653,48.1524427326171,0.579968012794882,0.863636363636364,0,0,0.136363636363636,0.0170204245094113,0.345414497396876,0.637565078093712,0.0342038363762422,0.0427547954703028,0.0593944996533395,0.0790385948694245,0.134273168477005,0.192049919112549,0.201987520221863,0.256297665819274,0.557877813504823,0.442122186495177,0.667801361633961,0.0438526231477773,0.0606728073688426,0.0180216259511414,0.209651581898278,0.895095095095095,0.796840631873625,0.223314606741573,0.664725958642843,0.437737441958632,0.374208526804559,0.188054031236809,2628.52997045167,0.266947452868031,0.368632170076213,0.239470517448857,0.0904532691536302,0.0344965904532692,NA,"new hampshire"
"31",34,2002,9.40202702702703,NA,NA,NA,0.111644062189878,49.1713709677419,0.59775429326288,0.40625,0.25,0.125,0.21875,0.0247015915119363,0.289456233421751,0.685842175066313,0.0255795363709033,0.0327737809752198,0.0509592326139089,0.0727418065547562,0.096722621902478,0.149880095923261,0.185651478816946,0.385691446842526,0.556109725685786,0.443890274314214,0.624503311258278,0.0521523178807947,0.0791390728476821,0.0211920529801325,0.223013245033113,0.906699751861042,0.75243922606251,0.175816885055565,0.627076411960133,0.463893805309735,0.358053097345133,0.178053097345133,2604.14761061947,0.245311203319502,0.335103734439834,0.287302904564315,0.0952697095435685,0.0370124481327801,0.153393351800554,"new jersey"
"32",35,2002,10.1183704842429,NA,NA,NA,0.119336025123374,49.6125112511251,0.590582959641256,0.56,0.0666666666666667,0,0.373333333333333,0.0570786516853933,0.348988764044944,0.593932584269663,0.063724274733449,0.0810810810810811,0.103149020580213,0.119266055045872,0.156459211505083,0.173816017852715,0.155715348375899,0.146788990825688,0.525286581254214,0.474713418745786,0.586516853932584,0.0346067415730337,0.0941573033707865,0.0346067415730337,0.250112359550562,0.819591103122894,0.7652466367713,0.206648697214735,0.541919532479209,0.449160447761194,0.355410447761194,0.195429104477612,2627.82952425373,0.206912028725314,0.300942549371634,0.304308797127469,0.131508078994614,0.0563285457809695,NA,"new mexico"
"33",36,2002,9.58995433789954,NA,NA,NA,0.12549240292628,47.251708428246,0.616680707666386,0.434782608695652,0.347826086956522,0.0217391304347826,0.195652173913043,0.0357948139797069,0.335963923337091,0.628241262683202,0.055431666135712,0.0560688117234788,0.081554635234151,0.0793246256769672,0.129021981522778,0.160879260911118,0.171710735903154,0.266008282892641,0.473921623907528,0.526078376092473,0.611784606709896,0.0623061742317451,0.083450803495912,0.0310121229207781,0.211446292641669,0.880483689538808,0.743041889232499,0.213077790304397,0.612957746478873,0.437740313516711,0.360839988169181,0.201419698314108,2641.86010056196,0.22873399715505,0.316927453769559,0.291322901849218,0.119487908961593,0.0435277382645804,NA,"new york"
"34",37,2002,11.1673062164236,NA,NA,NA,0.109967600533638,48.3294952984072,0.611343738104302,0.6,0.254545454545455,0.0363636363636364,0.109090909090909,0.052470902499523,0.365960694523946,0.581568402976531,0.0557639409852463,0.0670167541885471,0.104526131532883,0.104276069017254,0.158789697424356,0.173293323330833,0.144286071517879,0.192048012003001,0.523936677474728,0.476063322525272,0.598741898589401,0.0455585207777354,0.0619519634006862,0.0306900495615707,0.263057567670606,0.860442917143948,0.733714285714286,0.220523600229314,0.433563748079877,0.439009539273392,0.351126446113253,0.209864014613355,2652.38725390704,0.219656488549618,0.319656488549618,0.273664122137405,0.122328244274809,0.0646946564885496,NA,"north carolina"
"35",38,2002,NA,NA,NA,NA,0.109895337773549,46.9206500956023,0.570137898240609,0.615384615384615,0,0,0.384615384615385,0.0433539780848023,0.323487374940448,0.63315864697475,0.0697674418604651,0.056553911205074,0.0903805496828753,0.103594080338266,0.154862579281184,0.202431289640592,0.183403805496829,0.139006342494715,0.564616118264187,0.435383881735813,0.676666666666667,0.0271428571428571,0.060952380952381,0.0485714285714286,0.186666666666667,0.915432393693263,0.796481217308607,0.219419324131366,0.641798182687709,0.394632206759443,0.367296222664016,0.238071570576541,2692.93141153082,0.206121472979436,0.357723577235772,0.293161166905787,0.0999521759923482,0.0430416068866571,0.190009794319295,"north dakota"
"36",39,2002,NA,NA,NA,NA,0.114730878186969,47.8609129814551,0.595827439886846,NA,NA,NA,NA,0.0123981579879561,0.404179950407368,0.583421891604676,0.0536445536445536,0.0597870597870598,0.0786240786240786,0.0986895986895987,0.160524160524161,0.185913185913186,0.168304668304668,0.194512694512695,0.479602695991486,0.520397304008514,0.621765331442751,0.0478553704360156,0.0769230769230769,0.0294221907125133,0.224034030485643,0.896808510638298,0.749115357395612,0.258247605533877,0.588130774697939,0.419015407741451,0.357384441939121,0.223600150319429,2679.07515971439,0.20368402408785,0.348211122918881,0.301806588735388,0.107686857952533,0.0386114063053489,0.193595877806404,"ohio"
"37",40,2002,NA,NA,NA,NA,0.113589211618257,50.1418415120513,0.608110440034513,0.62406015037594,0.0827067669172932,0,0.293233082706767,0.0416450665284258,0.413858648695352,0.544496284776223,0.0675433353257621,0.0689380354652321,0.107591153616258,0.130105598724846,0.164773859334529,0.193464833632198,0.14584578601315,0.121737397888025,0.56220799446271,0.43779200553729,0.569355674555191,0.0288478148212126,0.0808429780618414,0.0276386249784073,0.293314907583348,0.834919536251947,0.682657463330457,0.247968182604185,0.385925282363162,0.41406108801735,0.349358395084041,0.236580516898608,2689.8344478583,0.191596057409649,0.301746498357254,0.304513228428151,0.129863392702749,0.0722808231021961,0.169359041167275,"oklahoma"
"38",41,2002,9.34424379232506,NA,NA,NA,0.142331739610151,48.8608953015168,0.598309445056964,0.641509433962264,0.0566037735849057,0,0.30188679245283,0.0294767870302137,0.333456153279293,0.637067059690494,0.0536225951698731,0.0663119115841179,0.0916905444126074,0.10356119525174,0.158821121571838,0.179697093737208,0.162505116659844,0.183790421612771,0.532448377581121,0.467551622418879,0.590507726269316,0.0518763796909492,0.0820456217807211,0.0334805003679176,0.242089771891096,0.865979381443299,0.820588235294118,0.206629834254144,0.581489675516224,0.417590822179732,0.370172084130019,0.212237093690249,2672.90898661568,0.204411764705882,0.347426470588235,0.2875,0.120220588235294,0.0404411764705882,NA,"oregon"
"39",42,2002,NA,NA,NA,NA,0.108826990976854,49.5162974683544,0.6018496747394,0.666666666666667,0.203703703703704,0.0185185185185185,0.111111111111111,0.023551577955723,0.47134558015387,0.505102841890407,0.0482634190347316,0.0590888588182228,0.084979702300406,0.103382949932341,0.147406405051872,0.190978800180424,0.176725304465494,0.189174560216509,0.560755013763272,0.439244986236728,0.592301649646504,0.0436763550667714,0.096700706991359,0.0249018067556952,0.24241948153967,0.909662215239592,0.75580483213053,0.232152674153774,0.560342794244831,0.408762717426977,0.357810961601575,0.233426320971447,2685.10190351165,0.206441476826394,0.336920659858602,0.301256873527101,0.112411626080126,0.0429693637077769,NA,"pennsylvania"
