"fips","state","county","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
1001,1,1,2010,11.8125,0.0645161290322581,0.0645161290322581,0.0806451612903226,0.161290322580645,52.1935483870968,0.693548387096774,1,0,0,0,0.0161290322580645,0.354838709677419,0.629032258064516,0.04,0.08,0.08,0.08,0.1,0.1,0.28,0.24,0.564516129032258,0.435483870967742,0.387096774193548,0.0645161290322581,0.0806451612903226,0.0483870967741935,0.419354838709677,0.887096774193548,0.725806451612903,0.180327868852459,0.419354838709677,0.339285714285714,0.357142857142857,0.303571428571429,27.6330357142857,0.0666666666666667,0.366666666666667,0.366666666666667,0.116666666666667,0.0833333333333333,0.258064516129032
1003,1,3,2010,14.6732673267327,0.0630372492836676,0.100864553314121,0.0509915014164306,0.125,58.5086206896552,0.660056657223796,0.5,0,0,0.5,0.0339943342776204,0.280453257790368,0.685552407932011,0.0346020761245675,0.069204152249135,0.100346020761246,0.0934256055363322,0.1280276816609,0.169550173010381,0.173010380622837,0.231833910034602,0.616477272727273,0.383522727272727,0.366477272727273,0.0539772727272727,0.0767045454545455,0.0170454545454545,0.485795454545455,0.903682719546742,0.722379603399433,0.202279202279202,0.487179487179487,0.333333333333333,0.449404761904762,0.217261904761905,27.4896130952381,0.130681818181818,0.318181818181818,0.340909090909091,0.119318181818182,0.0909090909090909,0.29512893982808
1005,1,5,2010,12.7619047619048,0.0461538461538462,0.0151515151515152,0.046875,0.169230769230769,58.3636363636364,0.742424242424242,0,0,0,1,0.0769230769230769,0.523076923076923,0.4,0.153846153846154,0.153846153846154,0.115384615384615,0.0576923076923077,0.134615384615385,0.0769230769230769,0.115384615384615,0.192307692307692,0.318181818181818,0.681818181818182,0.318181818181818,0.0454545454545455,0.0909090909090909,0.0151515151515152,0.53030303030303,0.878787878787879,0.681818181818182,0.136363636363636,0.242424242424242,0.311475409836066,0.377049180327869,0.311475409836066,27.9695081967213,0.151515151515152,0.166666666666667,0.272727272727273,0.257575757575758,0.151515151515152,0.307692307692308
1007,1,7,2010,12.8333333333333,0.0566037735849057,0.0943396226415094,0.0754716981132075,0.113207547169811,55.9622641509434,0.566037735849057,NA,NA,NA,NA,0.0384615384615385,0.673076923076923,0.288461538461538,0.0256410256410256,0.102564102564103,0.179487179487179,0.128205128205128,0.153846153846154,0.0512820512820513,0.179487179487179,0.179487179487179,0.622641509433962,0.377358490566038,0.283018867924528,0.0566037735849057,0.150943396226415,0.0188679245283019,0.490566037735849,0.886792452830189,0.547169811320755,0.30188679245283,0.173076923076923,0.470588235294118,0.235294117647059,0.294117647058824,27.1956862745098,0.0566037735849057,0.245283018867925,0.358490566037736,0.188679245283019,0.150943396226415,0.39622641509434
1009,1,9,2010,17.75,0.0754716981132075,0.0192307692307692,0.0566037735849057,0.132075471698113,55.5471698113208,0.716981132075472,NA,NA,NA,NA,0.0377358490566038,0.547169811320755,0.415094339622642,0.0769230769230769,0.0512820512820513,0.205128205128205,0.102564102564103,0.0769230769230769,0.153846153846154,0.128205128205128,0.205128205128205,0.622641509433962,0.377358490566038,0.320754716981132,0.0754716981132075,0.113207547169811,0,0.490566037735849,0.867924528301887,0.584905660377358,0.264150943396226,0.230769230769231,0.346938775510204,0.36734693877551,0.285714285714286,28.1720408163265,0.115384615384615,0.288461538461538,0.25,0.25,0.0961538461538462,0.320754716981132
1013,1,13,2010,13.5333333333333,0.09375,0.0793650793650794,0.0923076923076923,0.169230769230769,57.6307692307692,0.676923076923077,1,0,0,0,0.0923076923076923,0.569230769230769,0.338461538461538,0.1,0.2,0.16,0.18,0.08,0.14,0.06,0.08,0.538461538461538,0.461538461538462,0.365079365079365,0.111111111111111,0.0476190476190476,0,0.476190476190476,0.815384615384615,0.538461538461538,0.2,0.2,0.225806451612903,0.32258064516129,0.451612903225806,29.9740322580645,0.0923076923076923,0.184615384615385,0.323076923076923,0.2,0.2,0.421875
1015,1,15,2010,15.4444444444444,0.10472972972973,0.105084745762712,0.0836120401337793,0.13,57.7591973244147,0.677740863787375,0.75,0.25,0,0,0.0566666666666667,0.466666666666667,0.476666666666667,0.0857142857142857,0.106122448979592,0.163265306122449,0.114285714285714,0.0897959183673469,0.138775510204082,0.138775510204082,0.163265306122449,0.548172757475083,0.451827242524917,0.3421926910299,0.0564784053156146,0.0564784053156146,0.00996677740863787,0.534883720930233,0.86046511627907,0.6,0.237458193979933,0.253378378378378,0.327586206896552,0.379310344827586,0.293103448275862,28.2330344827586,0.123333333333333,0.233333333333333,0.323333333333333,0.17,0.15,0.372093023255814
1017,1,17,2010,10.1363636363636,0.0526315789473684,0.08,0.0789473684210526,0.144736842105263,62.6973684210526,0.657894736842105,0,0.5,0,0.5,0.0921052631578947,0.539473684210526,0.368421052631579,0.0925925925925926,0.12962962962963,0.166666666666667,0.12962962962963,0.166666666666667,0.148148148148148,0.0740740740740741,0.0925925925925926,0.328947368421053,0.671052631578947,0.302631578947368,0.0131578947368421,0.0263157894736842,0,0.657894736842105,0.933333333333333,0.64,0.171052631578947,0.236842105263158,0.306666666666667,0.373333333333333,0.32,28.7466666666667,0.105263157894737,0.157894736842105,0.342105263157895,0.263157894736842,0.131578947368421,0.333333333333333
1019,1,19,2010,14.1428571428571,0.2,0.137931034482759,0.1,0.0666666666666667,62.3333333333333,0.533333333333333,NA,NA,NA,NA,0.0333333333333333,0.466666666666667,0.5,0.0384615384615385,0.0384615384615385,0.0769230769230769,0.269230769230769,0.115384615384615,0.230769230769231,0.153846153846154,0.0769230769230769,0.633333333333333,0.366666666666667,0.233333333333333,0.0666666666666667,0,0.0333333333333333,0.666666666666667,0.9,0.633333333333333,0.233333333333333,0.133333333333333,0.379310344827586,0.448275862068966,0.172413793103448,26.1651724137931,0.233333333333333,0.333333333333333,0.133333333333333,0.233333333333333,0.0666666666666667,0.266666666666667
1021,1,21,2010,10.25,0.166666666666667,0.0952380952380952,0.0952380952380952,0.146341463414634,61.5,0.761904761904762,NA,NA,NA,NA,0.0238095238095238,0.666666666666667,0.30952380952381,0.0882352941176471,0.117647058823529,0.117647058823529,0.147058823529412,0.205882352941176,0.0588235294117647,0.205882352941176,0.0588235294117647,0.5,0.5,0.261904761904762,0.0238095238095238,0.0952380952380952,0,0.619047619047619,0.904761904761905,0.69047619047619,0.214285714285714,0.19047619047619,0.325,0.35,0.325,28.2945,0.0714285714285714,0.261904761904762,0.333333333333333,0.261904761904762,0.0714285714285714,0.404761904761905
1023,1,23,2010,13.2666666666667,0.107142857142857,0.0705882352941176,0.0705882352941176,0.166666666666667,55.7882352941176,0.611764705882353,NA,NA,NA,NA,0.0119047619047619,0.55952380952381,0.428571428571429,0.147058823529412,0.102941176470588,0.0882352941176471,0.147058823529412,0.147058823529412,0.0588235294117647,0.176470588235294,0.132352941176471,0.564705882352941,0.435294117647059,0.345238095238095,0.0595238095238095,0.119047619047619,0.0119047619047619,0.464285714285714,0.847058823529412,0.630952380952381,0.164705882352941,0.235294117647059,0.184210526315789,0.434210526315789,0.381578947368421,29.5181578947368,0.0823529411764706,0.176470588235294,0.329411764705882,0.247058823529412,0.164705882352941,0.301204819277108
