"state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
24,2009,10.1194775259316,0.0518049695264885,0.0510204081632653,0.0353558926487748,0.130049031053,54.4086237448317,0.627749970899779,0.542168674698795,0.289156626506024,0.036144578313253,0.132530120481928,0.0169432110306146,0.313274129469502,0.669782659499883,0.0364077669902913,0.0355987055016181,0.0559600862998921,0.063915857605178,0.0896709816612729,0.133360302049622,0.158576051779935,0.42651024811219,0.569072406129372,0.430927593870628,0.559929906542056,0.0585280373831776,0.0672897196261682,0.0155373831775701,0.298714953271028,0.921110981444743,0.739419377404687,0.142740238484919,0.546911834040547,0.356017104459377,0.364202810018326,0.279780085522297,27.7357825290165,0.204437022900763,0.34756679389313,0.294131679389313,0.109017175572519,0.0448473282442748,0.210762331838565
25,2009,11.0471948445792,0.0566241885068526,0.0556894889103182,0.0321420004797313,0.156724024222076,54.8859190863808,0.628474090012552,0.630630630630631,0.189189189189189,0.018018018018018,0.162162162162162,0.0481601731601732,0.316738816738817,0.63510101010101,0.0521657792488128,0.0587854367534897,0.0767016836954958,0.0899409987048496,0.104187652899698,0.128219887753634,0.145344653907037,0.344653907036984,0.505914302957151,0.494085697042849,0.538503253796095,0.0733309231140034,0.0513376717281273,0.0132562063147746,0.323571945046999,0.957741413414853,0.735012564317339,0.160884987675104,0.571634585240454,0.383978963571062,0.366726526423807,0.249294510005131,27.2391906105695,0.217617821426433,0.319839511347985,0.279657464518833,0.133600814420025,0.0492843882867238,0.23019630120558
26,2009,11.1112979152656,0.0664995094298485,0.0693134459311252,0.0449766988186843,0.146526498320147,56.5674525212836,0.6215018908698,0.593939393939394,0.321212121212121,0.0181818181818182,0.0666666666666667,0.0180931744312026,0.380390032502709,0.601516793066089,0.0517861732202519,0.0646363402724235,0.0857106142379851,0.105885376509895,0.135183757388846,0.161912104857363,0.166795168337188,0.228090465176047,0.524615050965084,0.475384949034917,0.427006507592191,0.0819956616052061,0.0738611713665944,0.0212581344902386,0.39587852494577,0.90433369447454,0.71502758844531,0.180811808118081,0.503898100362359,0.313115310625778,0.363924408735996,0.322960280638226,28.3565870770624,0.145752058951019,0.327264846120503,0.327698309492848,0.144018205461638,0.0552665799739922,0.258965896589659
27,2009,9.2940074906367,0.0484361036639857,0.0542427497314715,0.0335654347437958,0.0929235167977127,56.5892219842969,0.624844056317947,0.555555555555556,0.0740740740740741,0.0740740740740741,0.296296296296296,0.0164168451106353,0.293004996431121,0.690578158458244,0.0279142913308433,0.0399056418321211,0.0621191271869471,0.08374287399253,0.115195596618832,0.165913111853745,0.182032632199725,0.323176724985257,0.588214285714286,0.411785714285714,0.550044603033006,0.048171275646744,0.0510258697591436,0.0119536128456735,0.338804638715433,0.945029448509727,0.813335710465324,0.141325710201894,0.579126387397064,0.35383777898748,0.381600435492651,0.264561785519869,27.4257666485211,0.189005889701945,0.391040514010352,0.283419596644655,0.0945921827592361,0.0419418168838122,0.22780959198282
28,2009,12.9839052535682,0.0722392361736624,0.0648584905660377,0.060573476702509,0.12422749664129,56.8883599784444,0.659371091656244,0.692307692307692,0.211538461538462,0,0.0961538461538462,0.0594493116395494,0.437421777221527,0.503128911138924,0.100661973310917,0.100767048439634,0.113376063885678,0.104970053588316,0.129767783965535,0.141326048124409,0.130713460123989,0.178417568561521,0.526800894854586,0.473199105145414,0.412775093934514,0.062444086598676,0.080873143675076,0.0151189837180175,0.428788692073716,0.866475747270449,0.645827743493426,0.190318242940385,0.294192147638864,0.297206703910615,0.35828677839851,0.344506517690875,28.6258370577281,0.123846222779819,0.266152881082534,0.323416076709383,0.182274397347433,0.104310422080832,0.30817212077382
29,2009,11.9398907103825,0.0692872741711336,0.0632482043096568,0.0523497917906008,0.133703630232097,56.1428855721393,0.619537275064267,0.789473684210526,0.0631578947368421,0,0.147368421052632,0.0320919175911252,0.42472266244057,0.543185419968304,0.0652573529411765,0.0618106617647059,0.0884650735294118,0.107766544117647,0.137637867647059,0.171645220588235,0.159466911764706,0.207950367647059,0.546500099147333,0.453499900852667,0.490678302261008,0.0511701705672352,0.0704085680285601,0.0164617215390718,0.371281237604125,0.897207367795603,0.697053589084437,0.208845696152321,0.426765650080257,0.327146644911279,0.361207424026106,0.311645931062615,28.1612584132164,0.152565880721221,0.31642559936596,0.315038636813949,0.149395680602338,0.0665742024965326,0.279718875502008
30,2009,10.1386054421769,0.0597861950640095,0.049091150325063,0.0372515466631565,0.124325746612288,56.6088332234674,0.576923076923077,0.606837606837607,0,0.0256410256410256,0.367521367521368,0.0222105401498226,0.3704823235642,0.607307136285977,0.0520516166449181,0.0703204291721038,0.0898941568798028,0.108017978831376,0.14020588661737,0.173408728432652,0.172683775554589,0.193417427867189,0.58113804004215,0.41886195995785,0.53050223507757,0.0427294241388378,0.069155929529319,0.0148566920851959,0.342755719169077,0.868036349269064,0.737319316688568,0.166929963138494,0.544561030681365,0.35425704989154,0.392353579175705,0.253389370932755,27.3647356290672,0.188609759305537,0.337761409969749,0.294094436406682,0.122451663816914,0.057082730501118,0.25613802256138
31,2009,9.37063750581666,0.0638806721631317,0.0624762146390968,0.0400150526843954,0.10069008782936,58.2951436817668,0.609894921190893,0.75,0.0583333333333333,0.0333333333333333,0.158333333333333,0.0298853455297287,0.42303113839985,0.547083516070422,0.0401524239644344,0.057088420012702,0.0821395808340978,0.112130407169572,0.145226166113895,0.184461223625714,0.172747159692329,0.206054618587256,0.631203007518797,0.368796992481203,0.555047308728617,0.0284478977379535,0.0785136913340435,0.0105896359421016,0.327401466257284,0.910920260782347,0.705591384384196,0.139362769693929,0.506793650793651,0.319456134671415,0.379993525412755,0.30055033991583,27.9646571706054,0.155355016607132,0.33884815441499,0.328570533308266,0.127718242777464,0.0495080528921476,0.229572725541235
32,2009,11.3067823343849,0.0711297071129707,0.0595331759769211,0.0415360501567398,0.133628549101328,55.6436114044351,0.602604166666667,0.666666666666667,0.0972222222222222,0.0694444444444444,0.166666666666667,0.0148941729814476,0.33028481839561,0.654821008622942,0.0373554699080937,0.0533649570115624,0.0634450044470797,0.104061666172547,0.106729914023125,0.153868959383338,0.184405573673288,0.296768455380967,0.558461940884122,0.441538059115878,0.476103421258814,0.0921911726299295,0.0626795507965526,0.0127970749542962,0.356228780360407,0.869814766501435,0.751303441084463,0.201983298538622,0.523859741629317,0.381068619473827,0.368592351505289,0.250339029020884,27.0742907512883,0.192799373858596,0.322984607357162,0.297156274458649,0.131228802504566,0.0558309418210279,0.247046468889472
33,2009,10.0827067669173,0.0496560979701392,0.0564705882352941,0.0298007701322618,0.147540983606557,56.4129848229342,0.60828185005844,0.825,0.025,0.05,0.1,0.0162451850611288,0.330765365935354,0.652989449003517,0.0338192419825073,0.0445092322643343,0.0728862973760933,0.0802721088435374,0.106705539358601,0.155490767735666,0.182507288629738,0.323809523809524,0.5704709234121,0.4295290765879,0.539581589958159,0.0594142259414226,0.0552301255230126,0.0120502092050209,0.333723849372385,0.90928870292887,0.756810964399131,0.140291995301225,0.611719144637144,0.362620087336245,0.375545851528384,0.261834061135371,27.4255965065502,0.20920213682578,0.354127175598828,0.279165948647251,0.116491469929347,0.0410132689987937,0.227180527383367
34,2009,11.1758241758242,0.0459444129325014,0.0482438269089724,0.0282453868565879,0.12043411354985,54.5607958732498,0.630508474576271,0.485714285714286,0.314285714285714,0.0285714285714286,0.171428571428571,0.0230081300813008,0.322032520325203,0.654959349593496,0.02894438138479,0.0352818766553159,0.0618615209988649,0.0877790389708664,0.0971433976541809,0.129965947786606,0.156640181611805,0.402383654937571,0.556643014436017,0.443356985563983,0.561517791710773,0.07914664929566,0.0571614689357544,0.0114811497435062,0.290692940314307,0.91002425222312,0.720543074187813,0.151286421556692,0.565406127389599,0.364531169055431,0.375841823519254,0.259627007425315,27.3469625280608,0.216005837995622,0.319062677369659,0.29611611124625,0.12454390659207,0.0442714667963999,0.186100902104911
35,2009,10.9726315789474,0.0552712384851586,0.049903155975846,0.0347214342448655,0.130602519006014,55.4861443722203,0.612198709969447,0.621212121212121,0.0303030303030303,0.0227272727272727,0.325757575757576,0.0430839002267574,0.33140589569161,0.625510204081633,0.0544445877951232,0.0690233518255709,0.101793316991356,0.109792284866469,0.130305766997807,0.1490130305767,0.16333376338537,0.222293897561605,0.538645146624233,0.461354853375767,0.494098955969133,0.0544711756695415,0.0891965501588743,0.0208806173399909,0.34135270086246,0.851473922902494,0.749830124575311,0.168274140474299,0.460689655172414,0.376230661040788,0.365096108766995,0.258673230192218,27.2879957805907,0.185403445149592,0.288757932910245,0.312783318223028,0.148572076155938,0.0644832275611967,0.258260670032125
36,2009,10.0642985611511,0.0488301119023398,0.0553451791436062,0.0327441321356129,0.138965367338067,55.5821224130339,0.619026995813483,0.544117647058823,0.308823529411765,0.0441176470588235,0.102941176470588,0.0225792444637429,0.32725430597771,0.650166449558547,0.0430089391128352,0.0578512396694215,0.0678023275425873,0.0963062911114859,0.105245403946703,0.150615618148086,0.146399055489965,0.332771124978917,0.507636363636364,0.492363636363636,0.508194343727339,0.071211022480058,0.0674401740391588,0.0171138506163887,0.336040609137056,0.92283190965687,0.732957012592271,0.160081348053457,0.568342151675485,0.378902697787208,0.364504395271294,0.256592906941497,27.2937526523189,0.202201622247972,0.323146002317497,0.308806488991889,0.117033603707995,0.0488122827346466,0.231221519917683
37,2009,11.6458022851465,0.0601407065587412,0.0576849805684676,0.0431861079652699,0.128735285239964,55.3487877175648,0.624764630564133,0.56687898089172,0.24203821656051,0.00636942675159236,0.184713375796178,0.041723253357477,0.387052965142598,0.571223781499925,0.0623108420865231,0.0668506320099697,0.0894605661385081,0.0976499910984511,0.121417126580025,0.151949439202421,0.161207050026705,0.249154352857397,0.580296385906548,0.419703614093452,0.481892258940697,0.0712237814999245,0.070242945525879,0.017428700769579,0.35921231326392,0.875613253830478,0.714307251620684,0.181027309176186,0.409994667479241,0.349197565024903,0.360265633646929,0.290536801328168,27.7755055735631,0.171447984297146,0.303638834365091,0.316699380945191,0.138532387135739,0.0696814132568322,0.249448123620309
38,2009,8.51726844583987,0.053752107925801,0.0508835426868214,0.0393187552565181,0.109427609427609,55.6759278897137,0.601216698132998,0.567567567567568,0.027027027027027,0.0810810810810811,0.324324324324324,0.0356842989084803,0.338790931989924,0.625524769101595,0.0340686274509804,0.0482843137254902,0.0639705882352941,0.100735294117647,0.132843137254902,0.173529411764706,0.193137254901961,0.25343137254902,0.623157894736842,0.376842105263158,0.600462379150904,0.0210172341319882,0.0664144598570828,0.0180748213535099,0.294031105506515,0.922575215653272,0.700840336134454,0.170598146588037,0.566694987255735,0.310176991150443,0.394911504424779,0.294911504424779,27.8851438053097,0.169049621530698,0.354499579478553,0.322539949537426,0.113751051303616,0.0401597981497056,0.20411627413537
39,2009,11.3072500798467,0.0657475048873341,0.0618151746950589,0.0428981937602627,0.132813301857744,56.2874987096108,0.618579905872724,0.555555555555556,0.283950617283951,0.0123456790123457,0.148148148148148,0.0162267638903153,0.427749820273185,0.5560234158365,0.0508555701806869,0.068804594950341,0.08148857245423,0.101352159865981,0.127079095369152,0.162139523752543,0.16525068804595,0.243029795381118,0.555349984582177,0.444650015417823,0.486280957763847,0.0603226800945432,0.0758400986537869,0.0163395334497996,0.361216730038023,0.907403609515997,0.708824433739879,0.181239083530258,0.482018862058244,0.323945170272007,0.370636110516171,0.305418719211823,28.0925069608053,0.167611846250788,0.318105440033606,0.316215080865364,0.141356857802983,0.056710775047259,0.245952677459527
40,2009,12.8504155124654,0.0774865073245952,0.0745421717823059,0.0587181783292823,0.142528441774255,56.1433503836317,0.640708641345909,0.73695652173913,0.0717391304347826,0.00217391304347826,0.189130434782609,0.032542113323124,0.405308831036243,0.562149055640633,0.0671845777585959,0.0779743921737879,0.107034958998705,0.107754279959718,0.125161847216228,0.147892389584232,0.157531290461804,0.209466263846929,0.561573837506387,0.438426162493613,0.463069269039418,0.0493685419058553,0.103329506314581,0.0154356423013139,0.368797040438831,0.86316596397087,0.652112855866207,0.220247986705867,0.362046798662895,0.331972609955228,0.358967606004741,0.309059784040032,28.0274598367132,0.145598771750256,0.286207778915046,0.329452405322416,0.155706243602866,0.0830348004094166,0.307553956834532
